business_id,stars,city,food_pos,service_pos,price_pos,clean_pos,location_pos,food_neg,service_neg,price_neg,clean_neg,location_neg
d6MpJHG74AFSRpXgNOBNBQ,5.0,Orlando,0.09,0.04,0.07,0.42,0.44,0.81,0.93,0.92,0.55,0.48
d6MpJHG74AFSRpXgNOBNBQ,5.0,Orlando,1.0,0.3,0.7,0.71,0.66,0.0,0.52,0.14,0.21,0.14
d6MpJHG74AFSRpXgNOBNBQ,5.0,Orlando,0.77,0.87,0.92,0.87,0.81,0.04,0.08,0.05,0.1,0.06
d6MpJHG74AFSRpXgNOBNBQ,5.0,Orlando,0.42,0.85,0.85,0.81,0.77,0.03,0.07,0.08,0.14,0.08
d6MpJHG74AFSRpXgNOBNBQ,4.0,Orlando,1.0,0.83,0.97,0.78,0.99,0.0,0.1,0.02,0.15,0.01
d6MpJHG74AFSRpXgNOBNBQ,4.0,Orlando,0.26,0.05,0.34,0.43,0.36,0.24,0.89,0.59,0.51,0.37
d6MpJHG74AFSRpXgNOBNBQ,4.0,Orlando,0.69,0.29,0.61,0.65,0.71,0.18,0.57,0.32,0.29,0.14
d6MpJHG74AFSRpXgNOBNBQ,3.0,Orlando,0.59,0.1,0.15,0.08,0.34,0.17,0.83,0.76,0.87,0.53
d6MpJHG74AFSRpXgNOBNBQ,2.0,Orlando,0.01,0.01,0.01,0.04,0.03,0.98,0.99,0.99,0.95,0.96
d6MpJHG74AFSRpXgNOBNBQ,1.0,Orlando,0.0,0.0,0.0,0.01,0.02,0.99,0.99,0.99,0.99,0.96
SSWEDe8DW-eGJdbe4swYsQ,5.0,Orlando,0.6,0.99,0.74,0.59,0.44,0.02,0.0,0.06,0.13,0.09
SSWEDe8DW-eGJdbe4swYsQ,5.0,Orlando,0.99,0.99,0.99,0.99,0.89,0.01,0.01,0.0,0.01,0.05
SSWEDe8DW-eGJdbe4swYsQ,5.0,Orlando,1.0,1.0,0.96,0.98,0.82,0.0,0.0,0.02,0.01,0.03
SSWEDe8DW-eGJdbe4swYsQ,4.0,Orlando,0.98,0.95,0.73,0.93,0.87,0.01,0.04,0.26,0.06,0.04
SSWEDe8DW-eGJdbe4swYsQ,4.0,Orlando,0.99,0.48,0.06,1.0,0.62,0.0,0.36,0.91,0.0,0.16
SSWEDe8DW-eGJdbe4swYsQ,3.0,Orlando,0.33,0.02,0.02,0.06,0.19,0.08,0.94,0.8,0.82,0.4
SSWEDe8DW-eGJdbe4swYsQ,1.0,Orlando,0.0,0.01,0.01,0.35,0.08,0.16,0.97,0.92,0.6,0.38
SSWEDe8DW-eGJdbe4swYsQ,2.0,Orlando,0.74,0.03,0.01,0.21,0.34,0.01,0.07,0.98,0.76,0.37
8b529UFE0kOQ-Ca40hAmXw,5.0,Orlando,0.93,0.99,0.97,0.98,0.9,0.01,0.0,0.01,0.01,0.02
8b529UFE0kOQ-Ca40hAmXw,5.0,Orlando,0.25,0.39,0.6,0.9,0.68,0.48,0.4,0.3,0.07,0.12
8b529UFE0kOQ-Ca40hAmXw,5.0,Orlando,1.0,1.0,0.99,0.99,0.95,0.0,0.0,0.01,0.01,0.02
8b529UFE0kOQ-Ca40hAmXw,5.0,Orlando,0.99,0.9,0.03,0.87,0.83,0.0,0.08,0.96,0.1,0.09
8b529UFE0kOQ-Ca40hAmXw,4.0,Orlando,0.75,0.27,0.17,0.28,0.15,0.01,0.05,0.11,0.17,0.06
8b529UFE0kOQ-Ca40hAmXw,4.0,Orlando,0.3,0.63,0.02,0.54,0.61,0.08,0.23,0.96,0.36,0.16
8b529UFE0kOQ-Ca40hAmXw,4.0,Orlando,0.99,1.0,0.91,0.98,0.63,0.0,0.0,0.03,0.01,0.07
8b529UFE0kOQ-Ca40hAmXw,3.0,Orlando,0.02,0.37,0.24,0.29,0.58,0.88,0.52,0.73,0.64,0.21
8b529UFE0kOQ-Ca40hAmXw,2.0,Orlando,0.26,0.0,0.01,0.06,0.19,0.14,0.99,0.98,0.92,0.68
8b529UFE0kOQ-Ca40hAmXw,1.0,Orlando,0.0,0.01,0.01,0.01,0.08,0.98,0.99,0.99,0.98,0.88
H7CLXO5uJ9F4suRZMQq8ew,2.0,Orlando,0.0,0.01,0.01,0.02,0.92,0.01,0.99,0.98,0.97,0.08
H7CLXO5uJ9F4suRZMQq8ew,2.0,Orlando,0.08,0.07,0.03,0.13,0.14,0.01,0.53,0.73,0.67,0.21
H7CLXO5uJ9F4suRZMQq8ew,1.0,Orlando,0.0,0.01,0.01,0.14,0.08,0.01,0.73,0.87,0.59,0.17
H7CLXO5uJ9F4suRZMQq8ew,1.0,Orlando,0.01,0.0,0.0,0.01,0.06,0.97,0.99,0.98,0.99,0.84
H7CLXO5uJ9F4suRZMQq8ew,3.0,Orlando,0.1,0.02,0.01,0.05,0.09,0.06,0.87,0.98,0.76,0.28
H7CLXO5uJ9F4suRZMQq8ew,3.0,Orlando,0.04,0.05,0.08,0.12,0.12,0.04,0.35,0.5,0.3,0.08
H7CLXO5uJ9F4suRZMQq8ew,5.0,Orlando,0.83,0.96,0.8,0.98,1.0,0.06,0.03,0.17,0.01,0.0
H7CLXO5uJ9F4suRZMQq8ew,4.0,Orlando,0.86,0.99,0.99,0.99,0.92,0.02,0.0,0.01,0.01,0.03
-Pw11XovPcNrE1tbUrM9vw,4.0,Orlando,0.01,0.1,0.07,0.14,0.17,0.01,0.09,0.16,0.25,0.06
-Pw11XovPcNrE1tbUrM9vw,4.0,Orlando,0.0,0.0,0.01,0.02,0.05,0.99,0.99,0.99,0.98,0.94
-Pw11XovPcNrE1tbUrM9vw,4.0,Orlando,0.01,0.5,0.08,1.0,0.6,0.25,0.34,0.5,0.0,0.12
-Pw11XovPcNrE1tbUrM9vw,3.0,Orlando,0.02,0.05,0.07,0.15,0.33,0.83,0.85,0.87,0.71,0.52
-Pw11XovPcNrE1tbUrM9vw,3.0,Orlando,0.01,0.0,0.0,0.03,0.06,0.47,0.97,0.97,0.91,0.5
-Pw11XovPcNrE1tbUrM9vw,5.0,Orlando,1.0,0.55,0.73,0.92,0.95,0.0,0.32,0.21,0.05,0.02
-Pw11XovPcNrE1tbUrM9vw,5.0,Orlando,0.72,0.99,0.98,1.0,0.98,0.17,0.01,0.01,0.0,0.01
-Pw11XovPcNrE1tbUrM9vw,2.0,Orlando,0.01,0.02,0.02,0.07,0.27,0.89,0.96,0.96,0.9,0.53
-Pw11XovPcNrE1tbUrM9vw,1.0,Orlando,0.0,0.01,0.02,0.3,0.35,0.93,0.98,0.96,0.67,0.38
9ZxJvn7JGRzddwtGRARHvw,1.0,Orlando,0.13,0.01,0.01,0.1,0.03,0.01,0.63,0.83,0.59,0.21
9ZxJvn7JGRzddwtGRARHvw,1.0,Orlando,0.01,0.0,0.0,0.0,0.01,0.99,0.99,0.99,0.99,0.98
9ZxJvn7JGRzddwtGRARHvw,1.0,Orlando,0.01,0.01,0.01,0.05,0.07,0.99,0.98,0.99,0.94,0.9
9ZxJvn7JGRzddwtGRARHvw,1.0,Orlando,0.0,0.01,0.02,0.01,0.05,0.18,0.99,0.96,0.94,0.95
9ZxJvn7JGRzddwtGRARHvw,1.0,Orlando,0.0,0.01,0.01,0.03,0.03,0.25,0.63,0.66,0.73,0.61
9ZxJvn7JGRzddwtGRARHvw,1.0,Orlando,0.01,0.02,0.02,0.09,0.21,0.58,0.89,0.96,0.84,0.41
9ZxJvn7JGRzddwtGRARHvw,1.0,Orlando,0.05,0.02,0.02,0.02,0.61,0.94,0.97,0.97,0.98,0.19
9ZxJvn7JGRzddwtGRARHvw,3.0,Orlando,0.37,0.0,0.0,0.01,0.01,0.61,0.99,0.99,0.99,0.97
9ZxJvn7JGRzddwtGRARHvw,5.0,Orlando,1.0,0.87,0.95,0.79,0.78,0.0,0.05,0.02,0.11,0.05
9ZxJvn7JGRzddwtGRARHvw,2.0,Orlando,0.42,0.02,0.02,0.09,0.14,0.02,0.73,0.66,0.68,0.41
9ZxJvn7JGRzddwtGRARHvw,4.0,Orlando,1.0,0.01,0.01,0.04,0.09,0.0,0.99,0.99,0.96,0.87
2QeBWxDrUSJr4zdhuc8bAQ,5.0,Orlando,0.5,1.0,0.98,0.96,0.79,0.04,0.0,0.01,0.02,0.04
2QeBWxDrUSJr4zdhuc8bAQ,5.0,Orlando,1.0,0.99,0.98,0.99,0.96,0.0,0.0,0.02,0.0,0.02
2QeBWxDrUSJr4zdhuc8bAQ,5.0,Orlando,0.48,0.53,0.52,0.48,0.41,0.1,0.04,0.12,0.25,0.11
2QeBWxDrUSJr4zdhuc8bAQ,5.0,Orlando,0.76,0.95,0.94,0.92,0.79,0.08,0.02,0.03,0.05,0.06
2QeBWxDrUSJr4zdhuc8bAQ,5.0,Orlando,0.99,0.97,0.98,0.98,0.86,0.0,0.02,0.01,0.01,0.03
2QeBWxDrUSJr4zdhuc8bAQ,4.0,Orlando,0.01,0.02,0.02,0.07,0.1,0.77,0.96,0.95,0.89,0.59
2QeBWxDrUSJr4zdhuc8bAQ,2.0,Orlando,0.01,0.01,0.01,0.07,0.18,0.0,0.99,0.98,0.92,0.72
2QeBWxDrUSJr4zdhuc8bAQ,3.0,Orlando,0.25,0.64,0.13,0.25,0.22,0.21,0.35,0.65,0.66,0.42
2QeBWxDrUSJr4zdhuc8bAQ,1.0,Orlando,0.4,0.01,0.01,0.12,0.07,0.43,0.99,0.98,0.86,0.57
d9XhkRsH0Y4KjJbaOGUa8Q,4.0,Orlando,1.0,1.0,0.99,0.99,0.97,0.0,0.0,0.0,0.0,0.01
d9XhkRsH0Y4KjJbaOGUa8Q,4.0,Orlando,1.0,1.0,1.0,0.99,0.95,0.0,0.0,0.0,0.0,0.03
d9XhkRsH0Y4KjJbaOGUa8Q,4.0,Orlando,1.0,0.98,0.99,0.9,0.86,0.0,0.02,0.01,0.08,0.08
d9XhkRsH0Y4KjJbaOGUa8Q,5.0,Orlando,1.0,0.97,0.99,0.99,0.9,0.0,0.01,0.0,0.01,0.03
d9XhkRsH0Y4KjJbaOGUa8Q,5.0,Orlando,0.99,0.99,0.99,0.99,0.91,0.01,0.0,0.01,0.01,0.03
d9XhkRsH0Y4KjJbaOGUa8Q,3.0,Orlando,0.06,1.0,0.16,0.34,0.36,0.08,0.0,0.65,0.54,0.26
d9XhkRsH0Y4KjJbaOGUa8Q,1.0,Orlando,0.0,0.01,0.01,0.08,0.06,0.11,0.9,0.72,0.7,0.3
d9XhkRsH0Y4KjJbaOGUa8Q,2.0,Orlando,0.03,0.01,1.0,0.24,0.3,0.62,0.98,0.0,0.69,0.39
b1SwRWY-3RcRuKpqAZ37Uw,5.0,Orlando,0.75,0.95,0.87,1.0,0.86,0.08,0.03,0.08,0.0,0.05
b1SwRWY-3RcRuKpqAZ37Uw,5.0,Orlando,0.63,0.95,0.95,0.95,0.8,0.09,0.03,0.03,0.03,0.06
b1SwRWY-3RcRuKpqAZ37Uw,5.0,Orlando,1.0,0.99,0.97,0.99,0.95,0.0,0.0,0.02,0.01,0.03
b1SwRWY-3RcRuKpqAZ37Uw,5.0,Orlando,0.41,0.33,0.6,0.53,0.35,0.1,0.3,0.23,0.28,0.24
b1SwRWY-3RcRuKpqAZ37Uw,5.0,Orlando,0.34,0.34,0.48,0.61,0.39,0.2,0.33,0.3,0.33,0.21
b1SwRWY-3RcRuKpqAZ37Uw,5.0,Orlando,1.0,0.49,0.84,0.8,0.64,0.0,0.25,0.08,0.12,0.12
b1SwRWY-3RcRuKpqAZ37Uw,5.0,Orlando,0.99,0.95,1.0,0.96,0.83,0.01,0.03,0.0,0.02,0.06
b1SwRWY-3RcRuKpqAZ37Uw,4.0,Orlando,0.97,0.99,0.97,0.98,0.86,0.01,0.01,0.02,0.02,0.05
b1SwRWY-3RcRuKpqAZ37Uw,3.0,Orlando,0.05,0.02,0.1,0.55,0.52,0.85,0.98,0.88,0.43,0.31
b1SwRWY-3RcRuKpqAZ37Uw,1.0,Orlando,0.0,0.01,0.01,0.13,0.44,0.99,0.98,0.98,0.87,0.41
b1SwRWY-3RcRuKpqAZ37Uw,2.0,Orlando,0.39,0.05,0.02,0.16,0.15,0.08,0.61,0.68,0.57,0.35
3Aj04Bxk8QjIoATqCYsm8g,5.0,Orlando,0.8,1.0,0.95,0.74,0.75,0.09,0.0,0.04,0.19,0.1
3Aj04Bxk8QjIoATqCYsm8g,5.0,Orlando,1.0,1.0,1.0,0.99,0.84,0.0,0.0,0.0,0.01,0.09
3Aj04Bxk8QjIoATqCYsm8g,5.0,Orlando,1.0,1.0,0.94,0.93,0.79,0.0,0.0,0.04,0.05,0.09
3Aj04Bxk8QjIoATqCYsm8g,5.0,Orlando,0.97,0.93,0.99,0.92,0.82,0.01,0.03,0.01,0.04,0.07
3Aj04Bxk8QjIoATqCYsm8g,5.0,Orlando,0.99,1.0,1.0,0.99,0.97,0.01,0.0,0.0,0.0,0.02
3Aj04Bxk8QjIoATqCYsm8g,5.0,Orlando,1.0,1.0,0.99,0.99,0.92,0.0,0.0,0.01,0.01,0.04
3Aj04Bxk8QjIoATqCYsm8g,5.0,Orlando,1.0,1.0,0.66,1.0,0.75,0.0,0.0,0.26,0.0,0.1
3Aj04Bxk8QjIoATqCYsm8g,4.0,Orlando,0.24,0.09,0.03,0.99,0.07,0.18,0.58,0.86,0.0,0.6
3Aj04Bxk8QjIoATqCYsm8g,2.0,Orlando,0.05,0.01,0.01,0.15,0.33,0.81,0.96,0.94,0.81,0.54
3Aj04Bxk8QjIoATqCYsm8g,3.0,Orlando,0.01,1.0,0.01,0.07,0.14,0.96,0.0,0.98,0.9,0.72
3Aj04Bxk8QjIoATqCYsm8g,1.0,Orlando,0.0,0.02,0.02,0.13,0.06,0.02,0.84,0.77,0.64,0.29
d3G94W1ah2r-RTK5FwBGRw,5.0,Orlando,1.0,1.0,0.98,1.0,0.83,0.0,0.0,0.01,0.0,0.07
d3G94W1ah2r-RTK5FwBGRw,5.0,Orlando,0.59,0.81,0.63,0.71,0.53,0.04,0.05,0.21,0.19,0.13
d3G94W1ah2r-RTK5FwBGRw,5.0,Orlando,0.43,0.9,1.0,0.88,0.81,0.18,0.05,0.0,0.09,0.08
d3G94W1ah2r-RTK5FwBGRw,5.0,Orlando,1.0,1.0,1.0,1.0,0.99,0.0,0.0,0.0,0.0,0.0
d3G94W1ah2r-RTK5FwBGRw,4.0,Orlando,1.0,0.24,0.38,0.42,0.44,0.0,0.58,0.48,0.47,0.3
d3G94W1ah2r-RTK5FwBGRw,4.0,Orlando,0.96,0.95,0.85,0.81,0.63,0.0,0.03,0.08,0.15,0.13
d3G94W1ah2r-RTK5FwBGRw,1.0,Orlando,0.03,0.01,0.0,0.01,0.02,0.91,0.99,0.99,0.98,0.97
d3G94W1ah2r-RTK5FwBGRw,3.0,Orlando,0.06,0.17,0.67,0.38,0.24,0.1,0.54,0.06,0.42,0.18
d3G94W1ah2r-RTK5FwBGRw,2.0,Orlando,0.0,0.01,0.01,0.03,0.16,0.99,0.99,0.99,0.97,0.81
91cKN1FtS77f8di_CoBI0A,3.0,Orlando,0.0,0.88,0.06,0.89,0.45,0.0,0.01,0.02,0.03,0.07
91cKN1FtS77f8di_CoBI0A,5.0,Orlando,0.29,0.95,0.78,0.93,0.73,0.07,0.02,0.11,0.03,0.08
91cKN1FtS77f8di_CoBI0A,4.0,Orlando,0.08,0.75,0.59,0.91,0.62,0.03,0.04,0.12,0.04,0.12
91cKN1FtS77f8di_CoBI0A,3.0,Orlando,0.05,0.13,0.16,0.4,0.11,0.09,0.21,0.49,0.31,0.24
91cKN1FtS77f8di_CoBI0A,1.0,Orlando,0.01,0.02,0.01,0.04,0.12,0.53,0.81,0.97,0.94,0.74
91cKN1FtS77f8di_CoBI0A,3.0,Orlando,0.05,0.15,0.19,0.35,0.11,0.1,0.2,0.47,0.35,0.22
91cKN1FtS77f8di_CoBI0A,5.0,Orlando,0.62,0.97,0.68,0.82,0.72,0.15,0.02,0.25,0.14,0.14
91cKN1FtS77f8di_CoBI0A,1.0,Orlando,0.0,0.01,0.01,0.02,0.05,0.57,0.99,0.97,0.97,0.68
91cKN1FtS77f8di_CoBI0A,5.0,Orlando,0.85,0.97,0.98,0.96,0.94,0.02,0.02,0.01,0.03,0.02
-iFFlrQKdGJiD-6v0N3K3A,4.0,Orlando,0.56,0.14,0.17,0.2,0.17,0.01,0.27,0.36,0.5,0.19
-iFFlrQKdGJiD-6v0N3K3A,4.0,Orlando,0.99,0.99,1.0,0.99,0.99,0.0,0.0,0.0,0.0,0.01
-iFFlrQKdGJiD-6v0N3K3A,4.0,Orlando,0.0,0.96,1.0,0.44,0.32,0.0,0.02,0.0,0.32,0.15
-iFFlrQKdGJiD-6v0N3K3A,4.0,Orlando,0.5,0.26,0.34,0.32,0.25,0.09,0.31,0.39,0.47,0.2
-iFFlrQKdGJiD-6v0N3K3A,4.0,Orlando,0.28,0.22,0.24,0.29,0.3,0.04,0.29,0.29,0.41,0.16
-iFFlrQKdGJiD-6v0N3K3A,5.0,Orlando,1.0,0.99,1.0,1.0,0.99,0.0,0.0,0.0,0.0,0.0
-iFFlrQKdGJiD-6v0N3K3A,5.0,Orlando,0.91,0.99,0.98,0.99,1.0,0.01,0.0,0.01,0.0,0.0
-iFFlrQKdGJiD-6v0N3K3A,2.0,Orlando,1.0,0.02,0.1,0.16,0.64,0.0,0.96,0.88,0.82,0.16
-iFFlrQKdGJiD-6v0N3K3A,1.0,Orlando,0.0,0.0,0.01,0.03,0.02,0.06,0.64,0.66,0.53,0.31
-iFFlrQKdGJiD-6v0N3K3A,3.0,Orlando,0.0,0.01,0.01,0.04,0.03,0.01,0.51,0.39,0.48,0.06
vRxCN7Jq9kfZbS_UjOJOlw,4.0,Orlando,0.97,0.74,0.02,0.47,0.38,0.01,0.05,0.96,0.25,0.16
vRxCN7Jq9kfZbS_UjOJOlw,4.0,Orlando,0.3,0.9,0.83,0.91,0.68,0.18,0.04,0.09,0.06,0.07
vRxCN7Jq9kfZbS_UjOJOlw,4.0,Orlando,0.2,0.22,0.16,0.18,0.28,0.37,0.58,0.73,0.68,0.45
vRxCN7Jq9kfZbS_UjOJOlw,5.0,Orlando,0.88,1.0,0.91,0.98,0.94,0.05,0.0,0.05,0.01,0.03
vRxCN7Jq9kfZbS_UjOJOlw,5.0,Orlando,0.96,0.96,0.99,0.94,0.94,0.01,0.02,0.01,0.04,0.03
vRxCN7Jq9kfZbS_UjOJOlw,5.0,Orlando,0.09,1.0,0.21,0.66,0.71,0.8,0.0,0.7,0.24,0.15
vRxCN7Jq9kfZbS_UjOJOlw,3.0,Orlando,0.05,0.08,0.04,0.43,0.27,0.02,0.56,0.83,0.34,0.18
vRxCN7Jq9kfZbS_UjOJOlw,2.0,Orlando,0.02,0.1,0.01,0.56,0.63,0.97,0.73,0.98,0.31,0.14
vRxCN7Jq9kfZbS_UjOJOlw,1.0,Orlando,0.0,0.03,0.01,0.06,0.19,0.43,0.82,0.89,0.9,0.43
J0rU7EVRVGGdW7nY1Asxlw,1.0,Orlando,0.03,0.01,0.01,0.06,0.18,0.69,0.99,0.98,0.92,0.77
J0rU7EVRVGGdW7nY1Asxlw,1.0,Orlando,0.0,0.0,0.0,0.01,0.03,0.64,0.98,0.98,0.98,0.84
J0rU7EVRVGGdW7nY1Asxlw,1.0,Orlando,0.0,0.0,0.0,0.01,0.01,0.99,0.99,0.99,0.99,0.99
J0rU7EVRVGGdW7nY1Asxlw,2.0,Orlando,0.03,0.1,0.1,0.49,0.58,0.43,0.81,0.86,0.42,0.25
J0rU7EVRVGGdW7nY1Asxlw,2.0,Orlando,0.15,0.04,0.01,0.09,0.97,0.18,0.95,0.97,0.9,0.01
J0rU7EVRVGGdW7nY1Asxlw,3.0,Orlando,0.1,0.05,0.21,0.29,0.37,0.41,0.76,0.68,0.59,0.29
J0rU7EVRVGGdW7nY1Asxlw,4.0,Orlando,0.42,0.69,0.45,0.58,0.51,0.03,0.11,0.51,0.28,0.16
J0rU7EVRVGGdW7nY1Asxlw,5.0,Orlando,0.0,0.01,0.01,0.04,0.1,0.18,0.96,0.98,0.92,0.63
uPIe2Uomi_Httr-eildd5g,5.0,Orlando,0.99,0.98,0.98,0.97,0.92,0.01,0.01,0.01,0.02,0.03
uPIe2Uomi_Httr-eildd5g,5.0,Orlando,1.0,0.63,0.96,0.95,0.91,0.0,0.35,0.03,0.04,0.04
uPIe2Uomi_Httr-eildd5g,5.0,Orlando,0.98,1.0,0.99,0.99,0.88,0.0,0.0,0.0,0.0,0.01
uPIe2Uomi_Httr-eildd5g,5.0,Orlando,0.45,0.9,0.76,0.47,0.57,0.02,0.05,0.16,0.36,0.19
uPIe2Uomi_Httr-eildd5g,4.0,Orlando,0.12,0.21,0.22,0.2,0.27,0.28,0.49,0.57,0.63,0.31
uPIe2Uomi_Httr-eildd5g,4.0,Orlando,0.66,0.94,0.9,0.86,0.83,0.03,0.04,0.08,0.09,0.06
uPIe2Uomi_Httr-eildd5g,3.0,Orlando,1.0,0.11,0.23,1.0,0.37,0.0,0.75,0.5,0.0,0.19
uPIe2Uomi_Httr-eildd5g,1.0,Orlando,0.04,0.01,0.01,0.05,0.46,0.69,0.99,0.99,0.94,0.37
uPIe2Uomi_Httr-eildd5g,2.0,Orlando,0.49,0.24,0.36,0.42,0.49,0.42,0.66,0.6,0.53,0.25
qwV9tP7yd96RVrt-2cFJRg,5.0,Orlando,0.99,1.0,1.0,0.99,1.0,0.0,0.0,0.0,0.0,0.0
qwV9tP7yd96RVrt-2cFJRg,5.0,Orlando,0.99,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
qwV9tP7yd96RVrt-2cFJRg,5.0,Orlando,1.0,1.0,1.0,0.98,0.86,0.0,0.0,0.0,0.02,0.04
qwV9tP7yd96RVrt-2cFJRg,5.0,Orlando,0.97,1.0,0.98,0.97,0.86,0.02,0.0,0.01,0.02,0.06
qwV9tP7yd96RVrt-2cFJRg,4.0,Orlando,0.24,0.43,0.31,0.53,0.66,0.44,0.44,0.59,0.41,0.13
qwV9tP7yd96RVrt-2cFJRg,4.0,Orlando,0.71,0.97,0.8,0.84,0.34,0.01,0.01,0.06,0.06,0.18
qwV9tP7yd96RVrt-2cFJRg,1.0,Orlando,0.01,0.01,0.01,0.0,0.04,0.79,0.95,0.96,0.99,0.7
qwV9tP7yd96RVrt-2cFJRg,3.0,Orlando,0.0,1.0,0.03,0.2,0.19,0.02,0.0,0.86,0.57,0.2
qwV9tP7yd96RVrt-2cFJRg,2.0,Orlando,0.0,0.0,0.0,0.02,0.01,0.99,0.99,0.99,0.98,0.99
jzq8nWmvupjbznheE-XFYw,1.0,Orlando,0.01,0.06,0.02,0.23,0.17,0.27,0.71,0.92,0.63,0.39
jzq8nWmvupjbznheE-XFYw,1.0,Orlando,0.0,0.01,0.01,0.1,0.16,0.99,0.98,0.99,0.9,0.72
jzq8nWmvupjbznheE-XFYw,1.0,Orlando,0.01,0.01,0.01,0.12,0.18,0.97,0.94,0.86,0.8,0.45
jzq8nWmvupjbznheE-XFYw,2.0,Orlando,1.0,0.01,0.0,0.01,0.05,0.0,0.99,0.99,0.98,0.85
jzq8nWmvupjbznheE-XFYw,2.0,Orlando,0.01,0.01,0.01,0.04,0.11,0.43,0.97,0.98,0.95,0.83
jzq8nWmvupjbznheE-XFYw,5.0,Orlando,0.99,0.59,0.27,0.83,0.55,0.0,0.07,0.02,0.08,0.07
jzq8nWmvupjbznheE-XFYw,4.0,Orlando,0.02,0.52,0.15,0.62,0.23,0.24,0.07,0.4,0.27,0.09
jzq8nWmvupjbznheE-XFYw,3.0,Orlando,0.2,0.01,0.05,0.13,0.58,0.37,0.99,0.92,0.83,0.15
ghgdfqts7qNytHv9LxVNCQ,5.0,Orlando,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ghgdfqts7qNytHv9LxVNCQ,5.0,Orlando,0.13,0.53,0.52,0.75,0.51,0.06,0.06,0.08,0.03,0.01
ghgdfqts7qNytHv9LxVNCQ,5.0,Orlando,0.6,0.38,0.34,0.36,0.34,0.22,0.27,0.32,0.4,0.26
ghgdfqts7qNytHv9LxVNCQ,4.0,Orlando,0.51,0.56,0.83,0.58,0.73,0.28,0.31,0.11,0.34,0.14
ghgdfqts7qNytHv9LxVNCQ,4.0,Orlando,1.0,0.84,0.81,0.89,0.67,0.0,0.08,0.09,0.07,0.15
ghgdfqts7qNytHv9LxVNCQ,4.0,Orlando,0.47,0.8,0.58,0.63,0.99,0.06,0.1,0.16,0.23,0.0
ghgdfqts7qNytHv9LxVNCQ,3.0,Orlando,1.0,1.0,0.96,0.98,0.89,0.0,0.0,0.02,0.01,0.03
ghgdfqts7qNytHv9LxVNCQ,1.0,Orlando,0.01,0.0,0.0,0.01,0.04,0.39,0.99,0.99,0.98,0.94
ghgdfqts7qNytHv9LxVNCQ,2.0,Orlando,0.04,0.01,0.01,0.08,0.41,0.9,0.99,0.98,0.91,0.36
AevmPJNXS64dswCqF1uuEQ,5.0,Orlando,0.96,0.67,0.67,0.66,0.6,0.01,0.25,0.28,0.29,0.2
AevmPJNXS64dswCqF1uuEQ,5.0,Orlando,0.14,0.75,0.8,0.91,0.53,0.01,0.06,0.08,0.06,0.08
AevmPJNXS64dswCqF1uuEQ,5.0,Orlando,0.98,1.0,0.99,0.96,0.85,0.01,0.0,0.0,0.03,0.05
AevmPJNXS64dswCqF1uuEQ,1.0,Orlando,0.0,0.01,0.01,0.06,0.07,0.27,0.99,0.97,0.93,0.6
AevmPJNXS64dswCqF1uuEQ,1.0,Orlando,0.99,0.01,0.01,0.01,0.1,0.0,0.99,0.99,0.99,0.86
AevmPJNXS64dswCqF1uuEQ,4.0,Orlando,0.1,0.92,0.63,0.85,0.4,0.02,0.01,0.1,0.05,0.08
AevmPJNXS64dswCqF1uuEQ,4.0,Orlando,0.98,0.69,0.88,0.54,0.5,0.0,0.13,0.06,0.28,0.18
AevmPJNXS64dswCqF1uuEQ,3.0,Orlando,1.0,0.01,0.01,0.27,0.01,0.0,0.2,0.22,0.26,0.07
AevmPJNXS64dswCqF1uuEQ,2.0,Orlando,0.04,0.01,0.01,0.03,0.11,0.47,0.99,0.58,0.88,0.45
ik489jW9JkgMLtcY5MMxyQ,4.0,Orlando,0.87,0.99,0.81,0.8,0.22,0.02,0.0,0.09,0.1,0.22
ik489jW9JkgMLtcY5MMxyQ,4.0,Orlando,0.19,0.98,0.68,0.91,0.84,0.23,0.01,0.2,0.07,0.04
ik489jW9JkgMLtcY5MMxyQ,4.0,Orlando,0.16,0.07,0.07,0.17,0.38,0.53,0.83,0.91,0.7,0.44
ik489jW9JkgMLtcY5MMxyQ,5.0,Orlando,0.99,1.0,0.99,1.0,1.0,0.0,0.0,0.01,0.0,0.0
ik489jW9JkgMLtcY5MMxyQ,5.0,Orlando,0.87,1.0,0.96,0.95,0.74,0.04,0.0,0.03,0.04,0.09
ik489jW9JkgMLtcY5MMxyQ,1.0,Orlando,0.01,0.02,0.02,0.15,0.27,0.19,0.95,0.9,0.78,0.29
ik489jW9JkgMLtcY5MMxyQ,3.0,Orlando,0.03,0.03,0.35,0.31,0.45,0.02,0.96,0.4,0.5,0.2
ik489jW9JkgMLtcY5MMxyQ,2.0,Orlando,0.0,0.0,0.01,0.01,0.04,0.47,0.96,0.87,0.92,0.51
Vls0ta_R790Wa1aN5-nRHg,5.0,Orlando,0.99,1.0,1.0,0.83,0.77,0.0,0.0,0.0,0.12,0.09
Vls0ta_R790Wa1aN5-nRHg,5.0,Orlando,0.94,1.0,0.96,0.95,0.75,0.04,0.0,0.03,0.04,0.13
Vls0ta_R790Wa1aN5-nRHg,5.0,Orlando,1.0,0.99,0.97,0.98,0.92,0.0,0.0,0.02,0.02,0.03
