,Unnamed: 0.1.1.1,business_id,stars,city,food_pos,service_pos,price_pos,clean_pos,location_pos,food_neg,service_neg,price_neg,clean_neg,location_neg
12659,5987792,iGK--9XyrPwVNQOvP_EFgQ,5.0,Atlanta,1.0,0.99,0.96,0.96,0.73,0.0,0.01,0.02,0.03,0.1
12660,5879934,iGK--9XyrPwVNQOvP_EFgQ,5.0,Atlanta,1.0,0.85,0.96,0.56,0.65,0.0,0.12,0.03,0.4,0.25
12661,5963293,iGK--9XyrPwVNQOvP_EFgQ,5.0,Atlanta,1.0,0.99,0.99,0.99,0.91,0.0,0.01,0.01,0.01,0.03
12662,6006206,iGK--9XyrPwVNQOvP_EFgQ,5.0,Atlanta,0.99,0.49,0.41,0.54,0.54,0.0,0.22,0.35,0.24,0.22
12663,5934559,iGK--9XyrPwVNQOvP_EFgQ,5.0,Atlanta,0.99,0.92,0.98,0.76,0.76,0.0,0.04,0.01,0.18,0.1
12664,5910600,iGK--9XyrPwVNQOvP_EFgQ,5.0,Atlanta,1.0,0.82,0.88,0.87,0.86,0.0,0.13,0.09,0.1,0.07
12665,5921316,iGK--9XyrPwVNQOvP_EFgQ,4.0,Atlanta,0.56,0.05,0.11,0.51,0.72,0.22,0.88,0.84,0.41,0.15
12666,5779801,iGK--9XyrPwVNQOvP_EFgQ,1.0,Atlanta,0.0,0.0,0.0,0.03,0.11,0.99,0.98,0.99,0.96,0.7
12667,5899556,iGK--9XyrPwVNQOvP_EFgQ,3.0,Atlanta,0.99,0.01,0.01,0.01,0.06,0.01,0.99,0.99,0.99,0.93
12668,6021766,iGK--9XyrPwVNQOvP_EFgQ,2.0,Atlanta,0.07,0.02,0.02,0.04,0.3,0.79,0.96,0.97,0.94,0.61
12669,5577283,8pe8lwDLrYaK56v_or-zLw,5.0,Atlanta,0.54,0.79,0.27,0.47,0.28,0.11,0.15,0.34,0.3,0.21
12670,5945034,8pe8lwDLrYaK56v_or-zLw,5.0,Atlanta,0.62,1.0,1.0,0.99,0.81,0.05,0.0,0.0,0.01,0.07
12671,5866362,8pe8lwDLrYaK56v_or-zLw,5.0,Atlanta,0.99,0.99,0.95,0.96,0.83,0.01,0.01,0.04,0.03,0.09
12672,5523643,8pe8lwDLrYaK56v_or-zLw,4.0,Atlanta,0.08,0.65,0.24,0.64,0.56,0.58,0.16,0.54,0.26,0.15
12673,5681185,8pe8lwDLrYaK56v_or-zLw,4.0,Atlanta,0.98,0.98,0.98,0.97,0.9,0.0,0.0,0.0,0.01,0.01
12674,5407913,8pe8lwDLrYaK56v_or-zLw,3.0,Atlanta,0.15,0.13,1.0,0.17,0.35,0.66,0.75,0.0,0.78,0.5
12675,5943985,8pe8lwDLrYaK56v_or-zLw,2.0,Atlanta,0.03,0.01,0.03,0.11,0.31,0.96,0.98,0.97,0.88,0.53
12676,5775688,8pe8lwDLrYaK56v_or-zLw,1.0,Atlanta,0.01,0.01,0.32,0.56,0.79,0.02,0.91,0.59,0.32,0.06
12677,5786345,dVMYvus02Z3BjrAtlXSvNA,1.0,Atlanta,0.01,0.04,0.03,0.15,0.11,0.48,0.75,0.82,0.68,0.37
12678,5777136,dVMYvus02Z3BjrAtlXSvNA,1.0,Atlanta,0.0,0.04,0.03,0.15,0.06,0.03,0.13,0.18,0.3,0.1
12679,5858429,dVMYvus02Z3BjrAtlXSvNA,1.0,Atlanta,0.0,0.0,0.01,0.04,0.03,0.1,0.97,0.95,0.92,0.42
12680,5246459,dVMYvus02Z3BjrAtlXSvNA,3.0,Atlanta,0.03,0.28,0.31,0.5,0.49,0.74,0.53,0.58,0.4,0.27
12681,5287942,dVMYvus02Z3BjrAtlXSvNA,5.0,Atlanta,1.0,0.73,0.94,0.98,0.82,0.0,0.23,0.04,0.01,0.05
12682,5220802,dVMYvus02Z3BjrAtlXSvNA,4.0,Atlanta,0.0,1.0,0.34,0.69,0.38,0.0,0.0,0.05,0.11,0.06
12683,5406678,dVMYvus02Z3BjrAtlXSvNA,2.0,Atlanta,0.18,0.01,0.02,0.12,0.49,0.44,0.97,0.98,0.84,0.29
12684,5532262,3Of7kF5Zk1x2j3TdDkp0zQ,4.0,Atlanta,1.0,0.48,0.79,0.52,0.52,0.0,0.5,0.12,0.38,0.08
12685,5712686,3Of7kF5Zk1x2j3TdDkp0zQ,4.0,Atlanta,0.42,0.53,0.45,0.57,0.55,0.12,0.24,0.32,0.25,0.08
12686,5490445,3Of7kF5Zk1x2j3TdDkp0zQ,4.0,Atlanta,0.21,0.18,0.25,0.46,0.26,0.01,0.27,0.29,0.22,0.09
12687,5728677,3Of7kF5Zk1x2j3TdDkp0zQ,3.0,Atlanta,0.07,0.35,0.21,0.37,0.24,0.14,0.25,0.43,0.45,0.25
12688,5307558,3Of7kF5Zk1x2j3TdDkp0zQ,3.0,Atlanta,0.04,0.01,0.02,0.05,0.4,0.84,0.98,0.97,0.94,0.57
12689,5612534,3Of7kF5Zk1x2j3TdDkp0zQ,5.0,Atlanta,0.13,0.7,0.9,0.92,0.98,0.31,0.23,0.07,0.06,0.01
12690,5373070,3Of7kF5Zk1x2j3TdDkp0zQ,5.0,Atlanta,0.56,0.62,0.77,0.7,0.77,0.01,0.28,0.15,0.2,0.07
12691,5544711,3Of7kF5Zk1x2j3TdDkp0zQ,1.0,Atlanta,0.0,0.01,0.01,0.03,0.06,0.06,0.95,0.89,0.94,0.59
12692,5850071,3Of7kF5Zk1x2j3TdDkp0zQ,2.0,Atlanta,0.08,0.05,0.04,0.09,0.52,0.64,0.91,0.92,0.86,0.47
12693,5733039,C8AcN6tJ5FRxRSAn3llZSA,5.0,Atlanta,0.54,0.94,0.74,0.91,0.82,0.04,0.03,0.21,0.05,0.05
12694,6003808,C8AcN6tJ5FRxRSAn3llZSA,5.0,Atlanta,0.86,1.0,0.66,0.47,0.57,0.07,0.0,0.27,0.39,0.25
12695,5654699,C8AcN6tJ5FRxRSAn3llZSA,5.0,Atlanta,0.0,1.0,0.73,0.7,0.34,0.03,0.0,0.09,0.15,0.15
12696,5917912,C8AcN6tJ5FRxRSAn3llZSA,2.0,Atlanta,0.0,0.03,0.17,0.17,0.26,0.08,0.53,0.53,0.52,0.22
12697,5882813,C8AcN6tJ5FRxRSAn3llZSA,4.0,Atlanta,0.44,0.28,0.26,0.64,0.29,0.03,0.3,0.45,0.21,0.12
12698,5924533,C8AcN6tJ5FRxRSAn3llZSA,3.0,Atlanta,0.05,1.0,0.12,0.68,0.33,0.13,0.0,0.83,0.26,0.16
12699,5680906,C8AcN6tJ5FRxRSAn3llZSA,1.0,Atlanta,0.01,0.01,0.01,0.04,0.06,0.59,0.97,0.96,0.92,0.64
12700,5193409,5h2cDrwTHClsHfXLqAXWbw,5.0,Atlanta,0.99,1.0,0.99,0.98,0.82,0.0,0.0,0.01,0.01,0.05
12701,5290461,5h2cDrwTHClsHfXLqAXWbw,5.0,Atlanta,0.98,0.95,1.0,0.98,0.93,0.01,0.03,0.0,0.01,0.02
12702,5212385,5h2cDrwTHClsHfXLqAXWbw,4.0,Atlanta,0.56,1.0,0.9,0.92,0.85,0.04,0.0,0.06,0.06,0.06
12703,5312716,5h2cDrwTHClsHfXLqAXWbw,4.0,Atlanta,1.0,0.97,0.92,0.77,0.55,0.0,0.01,0.02,0.12,0.12
12704,6014939,5h2cDrwTHClsHfXLqAXWbw,3.0,Atlanta,0.06,0.6,0.1,0.69,0.38,0.58,0.3,0.83,0.25,0.37
12705,5608732,5h2cDrwTHClsHfXLqAXWbw,2.0,Atlanta,0.57,0.05,0.02,0.17,0.17,0.01,0.5,0.97,0.56,0.27
12706,5638980,5h2cDrwTHClsHfXLqAXWbw,1.0,Atlanta,0.01,0.01,0.02,0.13,0.08,0.03,0.77,0.84,0.7,0.27
12707,5446432,uAlGALAF33HhWG1_D3nb7w,5.0,Atlanta,0.04,0.06,0.05,0.21,0.06,0.02,0.16,0.53,0.3,0.24
12708,5922916,uAlGALAF33HhWG1_D3nb7w,5.0,Atlanta,0.01,0.22,0.23,0.68,0.43,0.03,0.47,0.54,0.23,0.18
12709,5482163,uAlGALAF33HhWG1_D3nb7w,5.0,Atlanta,0.92,0.74,0.8,0.54,0.47,0.03,0.16,0.12,0.33,0.23
12710,5455916,uAlGALAF33HhWG1_D3nb7w,5.0,Atlanta,0.81,1.0,0.92,0.97,0.86,0.05,0.0,0.05,0.02,0.05
12711,5851109,uAlGALAF33HhWG1_D3nb7w,4.0,Atlanta,1.0,0.98,0.92,0.95,0.78,0.0,0.01,0.04,0.03,0.05
12712,5247684,uAlGALAF33HhWG1_D3nb7w,4.0,Atlanta,0.96,1.0,0.98,0.98,0.94,0.01,0.0,0.01,0.01,0.03
12713,5627199,uAlGALAF33HhWG1_D3nb7w,4.0,Atlanta,0.81,0.6,0.78,0.84,0.61,0.04,0.14,0.12,0.09,0.1
12714,5657231,uAlGALAF33HhWG1_D3nb7w,3.0,Atlanta,0.99,0.04,0.44,0.18,0.46,0.0,0.92,0.53,0.76,0.28
12715,5429502,uAlGALAF33HhWG1_D3nb7w,2.0,Atlanta,0.02,0.01,0.02,0.1,0.25,0.97,0.98,0.98,0.9,0.6
12716,5182890,uAlGALAF33HhWG1_D3nb7w,1.0,Atlanta,0.07,0.02,0.04,0.11,0.1,0.51,0.88,0.92,0.81,0.71
12717,5549793,ihR6AFW0XxutTHIALOHNLQ,5.0,Atlanta,0.8,0.99,0.91,1.0,0.77,0.03,0.0,0.04,0.0,0.05
12718,5373104,ihR6AFW0XxutTHIALOHNLQ,5.0,Atlanta,1.0,0.93,0.93,0.91,0.5,0.0,0.01,0.02,0.04,0.05
12719,5190502,ihR6AFW0XxutTHIALOHNLQ,5.0,Atlanta,0.83,0.76,0.88,0.7,0.68,0.03,0.11,0.07,0.19,0.11
12720,6022381,ihR6AFW0XxutTHIALOHNLQ,4.0,Atlanta,0.98,1.0,1.0,0.99,0.93,0.01,0.0,0.0,0.01,0.03
12721,5862437,ihR6AFW0XxutTHIALOHNLQ,4.0,Atlanta,0.83,0.72,0.88,0.86,0.83,0.01,0.12,0.08,0.11,0.04
12722,5193413,ihR6AFW0XxutTHIALOHNLQ,4.0,Atlanta,0.22,0.55,0.22,0.37,0.43,0.45,0.39,0.64,0.53,0.32
12723,5441324,ihR6AFW0XxutTHIALOHNLQ,3.0,Atlanta,1.0,0.01,0.03,0.1,0.51,0.0,0.99,0.96,0.89,0.41
12724,5844436,ihR6AFW0XxutTHIALOHNLQ,1.0,Atlanta,1.0,0.02,0.06,0.06,0.19,0.0,0.95,0.86,0.35,0.35
12725,5211749,ihR6AFW0XxutTHIALOHNLQ,2.0,Atlanta,0.01,0.01,0.0,0.03,0.03,0.97,0.99,0.99,0.97,0.65
12726,5855030,DLl7xOu2LyJP5uAc_E6g5Q,1.0,Atlanta,0.0,0.0,0.01,0.01,0.05,0.86,0.99,0.98,0.98,0.72
12727,5985347,DLl7xOu2LyJP5uAc_E6g5Q,1.0,Atlanta,0.05,0.01,0.02,0.09,0.1,0.47,0.95,0.91,0.84,0.53
12728,5823880,DLl7xOu2LyJP5uAc_E6g5Q,1.0,Atlanta,0.0,0.01,0.01,0.03,0.08,0.5,0.76,0.92,0.9,0.61
12729,5951798,DLl7xOu2LyJP5uAc_E6g5Q,1.0,Atlanta,0.0,0.01,0.01,0.03,0.03,0.98,0.98,0.99,0.96,0.84
12730,5181141,DLl7xOu2LyJP5uAc_E6g5Q,5.0,Atlanta,0.08,0.15,0.51,0.54,0.38,0.23,0.43,0.37,0.33,0.13
12731,5833793,DLl7xOu2LyJP5uAc_E6g5Q,2.0,Atlanta,0.53,0.18,0.45,0.21,0.37,0.45,0.75,0.53,0.74,0.53
12732,5775481,DLl7xOu2LyJP5uAc_E6g5Q,4.0,Atlanta,1.0,0.36,0.81,0.76,0.93,0.0,0.53,0.15,0.19,0.04
12733,5605243,DLl7xOu2LyJP5uAc_E6g5Q,3.0,Atlanta,0.02,0.08,0.74,0.32,0.46,0.3,0.79,0.22,0.57,0.26
12734,5189335,cZTtKCw0lPJCqXIxie8uyQ,5.0,Atlanta,0.92,1.0,0.56,0.72,0.6,0.02,0.0,0.31,0.2,0.09
12735,5876737,cZTtKCw0lPJCqXIxie8uyQ,5.0,Atlanta,0.35,1.0,0.73,0.59,1.0,0.18,0.0,0.14,0.29,0.0
12736,5441920,cZTtKCw0lPJCqXIxie8uyQ,5.0,Atlanta,0.99,1.0,0.99,0.95,0.95,0.0,0.0,0.01,0.04,0.03
12737,5238978,cZTtKCw0lPJCqXIxie8uyQ,3.0,Atlanta,0.1,0.21,0.26,0.32,0.46,0.57,0.61,0.68,0.58,0.33
12738,5236470,cZTtKCw0lPJCqXIxie8uyQ,4.0,Atlanta,0.51,0.54,0.75,0.59,0.58,0.02,0.27,0.17,0.31,0.16
12739,5833632,cZTtKCw0lPJCqXIxie8uyQ,1.0,Atlanta,0.02,0.01,0.01,0.08,0.05,0.12,0.76,0.79,0.7,0.28
12740,5844339,cZTtKCw0lPJCqXIxie8uyQ,2.0,Atlanta,0.3,0.98,0.84,0.64,0.58,0.04,0.0,0.09,0.24,0.08
12741,5723111,of-NOfJvcaJf3mA3zH_ayQ,5.0,Atlanta,0.99,0.95,0.94,0.99,0.89,0.01,0.03,0.04,0.01,0.05
12742,5221621,of-NOfJvcaJf3mA3zH_ayQ,5.0,Atlanta,0.49,0.48,0.12,0.38,0.23,0.13,0.49,0.71,0.57,0.4
12743,5663518,of-NOfJvcaJf3mA3zH_ayQ,5.0,Atlanta,1.0,0.95,0.9,0.88,0.75,0.0,0.03,0.06,0.08,0.08
12744,5309284,of-NOfJvcaJf3mA3zH_ayQ,4.0,Atlanta,0.97,0.49,0.5,0.68,0.72,0.0,0.5,0.49,0.27,0.09
12745,5838153,of-NOfJvcaJf3mA3zH_ayQ,4.0,Atlanta,0.84,0.99,0.9,0.96,0.89,0.04,0.0,0.06,0.03,0.04
12746,5175443,of-NOfJvcaJf3mA3zH_ayQ,4.0,Atlanta,1.0,0.02,0.04,0.28,0.43,0.0,0.92,0.93,0.68,0.3
12747,5534251,of-NOfJvcaJf3mA3zH_ayQ,3.0,Atlanta,0.02,0.95,0.87,0.69,0.71,0.01,0.02,0.07,0.19,0.09
12748,5401006,of-NOfJvcaJf3mA3zH_ayQ,2.0,Atlanta,0.01,0.01,0.01,0.02,0.05,0.99,0.98,0.99,0.97,0.94
12749,5588129,of-NOfJvcaJf3mA3zH_ayQ,1.0,Atlanta,0.0,0.01,0.01,0.03,0.26,0.05,0.99,0.99,0.97,0.57
12750,5918714,UfSkb9kO-gx9XXhMH29unw,5.0,Atlanta,0.96,1.0,0.99,0.99,0.96,0.03,0.0,0.01,0.01,0.02
12751,5271044,UfSkb9kO-gx9XXhMH29unw,5.0,Atlanta,0.2,0.51,0.64,0.65,0.42,0.18,0.15,0.17,0.21,0.1
12752,5453953,UfSkb9kO-gx9XXhMH29unw,5.0,Atlanta,0.98,1.0,0.99,1.0,0.96,0.02,0.0,0.01,0.0,0.02
12753,5718966,UfSkb9kO-gx9XXhMH29unw,5.0,Atlanta,0.03,0.87,0.96,0.85,0.71,0.79,0.08,0.02,0.12,0.16
12754,5664301,UfSkb9kO-gx9XXhMH29unw,5.0,Atlanta,0.69,0.87,0.94,0.8,0.85,0.03,0.08,0.03,0.15,0.07
12755,5388313,UfSkb9kO-gx9XXhMH29unw,4.0,Atlanta,0.26,0.31,0.39,0.43,0.34,0.38,0.47,0.49,0.41,0.26
12756,5436541,UfSkb9kO-gx9XXhMH29unw,4.0,Atlanta,0.93,0.99,0.98,0.96,0.86,0.04,0.0,0.01,0.03,0.04
12757,5220142,UfSkb9kO-gx9XXhMH29unw,4.0,Atlanta,0.59,0.9,0.94,0.96,0.86,0.27,0.08,0.05,0.04,0.07
12758,5454637,UfSkb9kO-gx9XXhMH29unw,3.0,Atlanta,0.01,0.1,0.08,0.33,0.19,0.19,0.56,0.77,0.5,0.24
12759,5612115,UfSkb9kO-gx9XXhMH29unw,2.0,Atlanta,0.0,0.01,0.01,0.02,0.05,0.39,0.69,0.86,0.85,0.46
12760,5781534,UfSkb9kO-gx9XXhMH29unw,1.0,Atlanta,0.01,0.01,0.01,0.05,0.34,0.76,0.95,0.92,0.91,0.49
12761,5458219,9PNAzPN-O2w8FVR27nfqDw,3.0,Atlanta,0.0,0.0,0.0,0.0,0.01,0.98,0.99,0.99,0.99,0.98
12762,5252285,9PNAzPN-O2w8FVR27nfqDw,3.0,Atlanta,0.0,0.01,0.01,0.05,0.08,0.01,0.91,0.79,0.73,0.07
12763,5351566,9PNAzPN-O2w8FVR27nfqDw,1.0,Atlanta,0.01,0.02,0.01,0.04,0.04,0.54,0.93,0.89,0.89,0.57
12764,5190685,9PNAzPN-O2w8FVR27nfqDw,1.0,Atlanta,0.0,0.01,0.01,0.17,0.07,0.59,0.95,0.95,0.76,0.54
12765,5429576,9PNAzPN-O2w8FVR27nfqDw,5.0,Atlanta,1.0,0.54,0.53,0.57,0.6,0.0,0.33,0.28,0.32,0.2
12766,5990225,9PNAzPN-O2w8FVR27nfqDw,5.0,Atlanta,0.02,0.02,0.09,0.04,0.25,0.46,0.23,0.57,0.33,0.2
12767,5383071,9PNAzPN-O2w8FVR27nfqDw,2.0,Atlanta,0.02,0.04,0.04,0.19,0.55,0.63,0.94,0.95,0.78,0.19
12768,5810484,9PNAzPN-O2w8FVR27nfqDw,4.0,Atlanta,0.94,0.45,0.66,0.38,0.64,0.0,0.32,0.24,0.5,0.11
12769,5193316,oqxxscRne5rj5hyxCHpXqQ,5.0,Atlanta,0.86,0.61,0.66,0.72,0.7,0.03,0.25,0.25,0.21,0.13
12770,5572828,oqxxscRne5rj5hyxCHpXqQ,5.0,Atlanta,1.0,0.8,0.98,0.71,0.73,0.0,0.16,0.02,0.25,0.16
12771,5783719,oqxxscRne5rj5hyxCHpXqQ,5.0,Atlanta,0.13,0.55,0.16,1.0,0.38,0.02,0.06,0.2,0.0,0.08
12772,5885806,oqxxscRne5rj5hyxCHpXqQ,5.0,Atlanta,1.0,0.42,0.9,0.54,0.48,0.0,0.36,0.06,0.31,0.14
12773,5795722,oqxxscRne5rj5hyxCHpXqQ,4.0,Atlanta,0.73,0.52,0.56,0.54,0.76,0.17,0.41,0.42,0.4,0.13
12774,5218469,oqxxscRne5rj5hyxCHpXqQ,4.0,Atlanta,0.02,0.05,0.04,0.24,0.46,0.2,0.6,0.79,0.59,0.22
12775,5708959,oqxxscRne5rj5hyxCHpXqQ,4.0,Atlanta,0.71,1.0,0.64,0.67,0.73,0.11,0.0,0.24,0.21,0.1
12776,5714565,oqxxscRne5rj5hyxCHpXqQ,3.0,Atlanta,0.01,0.03,0.02,0.25,0.21,0.06,0.47,0.59,0.41,0.2
12777,5561275,oqxxscRne5rj5hyxCHpXqQ,1.0,Atlanta,0.01,0.01,0.01,0.02,0.09,0.98,0.99,0.99,0.98,0.9
12778,5593812,oqxxscRne5rj5hyxCHpXqQ,2.0,Atlanta,0.03,0.01,0.02,0.09,0.21,0.27,0.95,0.94,0.86,0.57
12779,5424269,SkMdcaSeZj4ZrQkwLbeWjQ,5.0,Atlanta,1.0,1.0,1.0,0.96,0.9,0.0,0.0,0.0,0.02,0.05
12780,5894384,SkMdcaSeZj4ZrQkwLbeWjQ,5.0,Atlanta,1.0,1.0,1.0,0.99,0.89,0.0,0.0,0.0,0.01,0.04
12781,5171783,SkMdcaSeZj4ZrQkwLbeWjQ,5.0,Atlanta,0.98,0.97,0.96,0.97,0.8,0.01,0.02,0.04,0.02,0.08
12782,5194026,SkMdcaSeZj4ZrQkwLbeWjQ,4.0,Atlanta,1.0,0.93,0.95,0.88,0.86,0.0,0.04,0.04,0.09,0.05
12783,5284260,SkMdcaSeZj4ZrQkwLbeWjQ,4.0,Atlanta,0.02,0.83,0.51,0.79,0.52,0.0,0.02,0.06,0.11,0.09
12784,5698775,SkMdcaSeZj4ZrQkwLbeWjQ,4.0,Atlanta,0.98,0.99,0.94,0.94,0.81,0.0,0.0,0.03,0.03,0.06
12785,5186527,SkMdcaSeZj4ZrQkwLbeWjQ,3.0,Atlanta,0.01,0.03,0.01,0.15,0.23,0.93,0.95,0.98,0.84,0.72
12786,5481448,SkMdcaSeZj4ZrQkwLbeWjQ,2.0,Atlanta,0.15,0.17,0.1,0.16,0.15,0.44,0.5,0.65,0.61,0.31
12787,5239407,SkMdcaSeZj4ZrQkwLbeWjQ,1.0,Atlanta,0.04,0.01,0.01,0.04,0.14,0.29,0.65,0.64,0.66,0.32
12788,5768158,6c7qO_TQdfURkIBJdjO3xQ,5.0,Atlanta,0.99,0.71,0.84,0.94,0.81,0.0,0.23,0.13,0.04,0.07
12789,6025107,6c7qO_TQdfURkIBJdjO3xQ,5.0,Atlanta,0.86,0.99,0.93,0.92,0.85,0.04,0.01,0.04,0.06,0.05
12790,5996905,6c7qO_TQdfURkIBJdjO3xQ,5.0,Atlanta,1.0,0.99,0.98,0.99,1.0,0.0,0.0,0.01,0.01,0.0
12791,6004342,6c7qO_TQdfURkIBJdjO3xQ,5.0,Atlanta,1.0,1.0,0.94,0.99,0.84,0.0,0.0,0.04,0.01,0.07
12792,5862403,6c7qO_TQdfURkIBJdjO3xQ,5.0,Atlanta,1.0,0.88,0.84,0.97,0.93,0.0,0.07,0.11,0.02,0.03
12793,5954222,6c7qO_TQdfURkIBJdjO3xQ,5.0,Atlanta,1.0,1.0,0.95,0.94,0.76,0.0,0.0,0.03,0.04,0.08
12794,6023379,6c7qO_TQdfURkIBJdjO3xQ,5.0,Atlanta,0.02,0.89,0.4,0.31,0.21,0.01,0.02,0.07,0.27,0.07
12795,6024973,6c7qO_TQdfURkIBJdjO3xQ,4.0,Atlanta,0.55,0.43,0.37,0.27,0.48,0.07,0.26,0.36,0.55,0.19
12796,5898640,6c7qO_TQdfURkIBJdjO3xQ,3.0,Atlanta,1.0,0.01,0.01,0.03,0.11,0.0,0.99,0.98,0.97,0.73
12797,5885931,6c7qO_TQdfURkIBJdjO3xQ,1.0,Atlanta,0.01,0.01,0.01,0.04,0.17,0.99,0.99,0.99,0.95,0.56
12798,5621135,CySSImYuAB-fr1xohCJnPA,4.0,Atlanta,0.22,0.98,0.11,0.24,0.58,0.49,0.02,0.88,0.74,0.3
12799,5674658,CySSImYuAB-fr1xohCJnPA,4.0,Atlanta,0.69,0.75,0.85,0.86,0.79,0.03,0.09,0.05,0.08,0.07
12800,5639818,CySSImYuAB-fr1xohCJnPA,3.0,Atlanta,0.37,0.74,0.99,0.58,0.53,0.01,0.02,0.0,0.04,0.07
12801,5687590,CySSImYuAB-fr1xohCJnPA,3.0,Atlanta,0.08,0.04,0.03,0.37,0.22,0.15,0.76,0.94,0.48,0.51
12802,5478891,CySSImYuAB-fr1xohCJnPA,1.0,Atlanta,0.0,0.01,0.01,0.03,0.12,0.15,0.98,0.98,0.96,0.73
12803,5492511,CySSImYuAB-fr1xohCJnPA,1.0,Atlanta,0.02,0.07,0.06,0.15,0.22,0.47,0.66,0.8,0.69,0.44
12804,5926502,CySSImYuAB-fr1xohCJnPA,5.0,Atlanta,0.75,0.32,0.44,0.41,0.36,0.07,0.5,0.42,0.52,0.37
12805,5541283,CySSImYuAB-fr1xohCJnPA,2.0,Atlanta,0.06,0.02,0.03,0.05,0.18,0.89,0.96,0.87,0.93,0.75
12806,5188102,w305X26_w9JgJ3pLKlyCuA,4.0,Atlanta,1.0,0.46,0.67,0.37,0.46,0.0,0.28,0.19,0.42,0.16
12807,5682636,w305X26_w9JgJ3pLKlyCuA,4.0,Atlanta,1.0,0.06,0.88,0.94,0.89,0.0,0.87,0.07,0.04,0.03
12808,5709725,w305X26_w9JgJ3pLKlyCuA,4.0,Atlanta,0.83,0.62,0.77,0.8,0.75,0.01,0.29,0.16,0.15,0.12
12809,5852832,w305X26_w9JgJ3pLKlyCuA,3.0,Atlanta,0.65,0.15,0.07,0.24,0.39,0.21,0.75,0.9,0.68,0.47
12810,5193993,w305X26_w9JgJ3pLKlyCuA,3.0,Atlanta,0.99,1.0,1.0,0.96,0.71,0.0,0.0,0.0,0.02,0.09
12811,5596416,w305X26_w9JgJ3pLKlyCuA,5.0,Atlanta,0.28,0.54,0.43,0.46,0.36,0.05,0.15,0.34,0.37,0.14
12812,5421597,w305X26_w9JgJ3pLKlyCuA,1.0,Atlanta,0.01,0.0,0.0,0.01,0.03,0.99,0.99,0.99,0.98,0.93
12813,5599983,w305X26_w9JgJ3pLKlyCuA,2.0,Atlanta,0.14,0.04,0.08,0.33,0.38,0.58,0.93,0.9,0.65,0.4
12814,5938113,dPdOWcNd5LImBLEri9rDcg,5.0,Atlanta,0.98,0.98,0.87,0.9,0.64,0.01,0.01,0.06,0.06,0.11
12815,5987420,dPdOWcNd5LImBLEri9rDcg,5.0,Atlanta,1.0,0.97,0.95,0.85,0.68,0.0,0.01,0.02,0.07,0.07
12816,5916424,dPdOWcNd5LImBLEri9rDcg,5.0,Atlanta,1.0,1.0,0.97,0.98,0.92,0.0,0.0,0.02,0.02,0.04
12817,5757379,dPdOWcNd5LImBLEri9rDcg,5.0,Atlanta,0.99,0.92,1.0,0.96,0.7,0.0,0.05,0.0,0.03,0.05
12818,5825640,dPdOWcNd5LImBLEri9rDcg,5.0,Atlanta,1.0,1.0,0.87,0.99,0.85,0.0,0.0,0.09,0.01,0.05
12819,5849774,dPdOWcNd5LImBLEri9rDcg,4.0,Atlanta,0.89,0.77,0.99,0.79,0.84,0.02,0.18,0.0,0.17,0.1
12820,5840702,dPdOWcNd5LImBLEri9rDcg,4.0,Atlanta,1.0,1.0,0.98,0.99,0.93,0.0,0.0,0.01,0.01,0.02
12821,5852404,dPdOWcNd5LImBLEri9rDcg,3.0,Atlanta,0.03,0.02,0.05,0.18,0.48,0.52,0.96,0.89,0.75,0.26
12822,6012912,dPdOWcNd5LImBLEri9rDcg,2.0,Atlanta,0.08,0.17,0.16,0.63,0.62,0.7,0.8,0.78,0.3,0.16
12823,5774469,dPdOWcNd5LImBLEri9rDcg,1.0,Atlanta,0.01,0.0,0.01,0.02,0.16,0.88,0.99,0.99,0.98,0.74
12824,5687141,blhndZdg-NT5MPba5BsS_g,5.0,Atlanta,1.0,0.6,0.56,1.0,0.69,0.0,0.35,0.39,0.0,0.14
12825,5847708,blhndZdg-NT5MPba5BsS_g,5.0,Atlanta,0.99,1.0,0.98,1.0,0.97,0.01,0.0,0.01,0.0,0.01
12826,5409474,blhndZdg-NT5MPba5BsS_g,5.0,Atlanta,1.0,0.95,1.0,0.98,0.93,0.0,0.03,0.0,0.01,0.02
12827,5815469,blhndZdg-NT5MPba5BsS_g,5.0,Atlanta,0.58,0.61,0.76,0.83,0.79,0.08,0.2,0.13,0.12,0.05
12828,5390865,blhndZdg-NT5MPba5BsS_g,4.0,Atlanta,0.55,0.59,0.28,0.44,0.52,0.19,0.21,0.58,0.37,0.22
12829,5608620,blhndZdg-NT5MPba5BsS_g,4.0,Atlanta,0.5,0.59,0.2,0.38,0.77,0.43,0.22,0.67,0.52,0.05
12830,5692176,blhndZdg-NT5MPba5BsS_g,4.0,Atlanta,0.06,1.0,0.91,0.84,0.88,0.42,0.0,0.05,0.12,0.03
12831,5358407,blhndZdg-NT5MPba5BsS_g,3.0,Atlanta,0.01,0.46,0.4,0.54,0.45,0.22,0.32,0.45,0.33,0.15
12832,5992548,blhndZdg-NT5MPba5BsS_g,2.0,Atlanta,0.01,0.07,0.02,0.06,0.19,0.87,0.93,0.97,0.93,0.72
12833,5725276,blhndZdg-NT5MPba5BsS_g,1.0,Atlanta,0.0,0.06,0.09,0.33,0.17,0.13,0.52,0.51,0.47,0.25
