business_id,stars,city,food_pos,service_pos,price_pos,clean_pos,location_pos,food_neg,service_neg,price_neg,clean_neg,location_neg
iSvnxQ8UL2Licc6v7ZRdlA,4.0,Portland,0.63,0.44,0.58,0.63,0.34,0.13,0.3,0.26,0.25,0.16
iSvnxQ8UL2Licc6v7ZRdlA,3.0,Portland,0.01,0.0,0.0,0.01,0.01,0.97,0.99,0.99,0.99,0.98
iSvnxQ8UL2Licc6v7ZRdlA,2.0,Portland,0.5,0.04,0.02,0.09,0.19,0.02,0.84,0.93,0.84,0.49
iSvnxQ8UL2Licc6v7ZRdlA,1.0,Portland,0.24,0.02,0.03,0.06,0.25,0.13,0.97,0.95,0.93,0.57
1PLKsqqv3CeonQf9kPw2QA,5.0,Portland,0.97,1.0,0.98,1.0,0.93,0.03,0.0,0.01,0.0,0.04
1PLKsqqv3CeonQf9kPw2QA,5.0,Portland,0.04,0.13,0.81,0.19,0.27,0.01,0.31,0.06,0.4,0.19
1PLKsqqv3CeonQf9kPw2QA,5.0,Portland,1.0,0.99,0.98,0.95,0.79,0.0,0.0,0.01,0.03,0.08
1PLKsqqv3CeonQf9kPw2QA,5.0,Portland,0.99,1.0,1.0,1.0,0.99,0.01,0.0,0.0,0.0,0.0
1PLKsqqv3CeonQf9kPw2QA,5.0,Portland,0.68,0.98,1.0,0.9,0.82,0.13,0.01,0.0,0.08,0.07
1PLKsqqv3CeonQf9kPw2QA,4.0,Portland,0.2,0.4,0.5,0.82,0.45,0.1,0.24,0.16,0.08,0.05
1PLKsqqv3CeonQf9kPw2QA,4.0,Portland,0.33,0.55,0.29,0.41,0.34,0.14,0.38,0.44,0.44,0.28
1PLKsqqv3CeonQf9kPw2QA,4.0,Portland,0.01,0.05,0.07,0.24,0.35,0.07,0.88,0.89,0.69,0.28
1PLKsqqv3CeonQf9kPw2QA,2.0,Portland,0.46,0.71,0.93,0.67,0.59,0.04,0.17,0.04,0.24,0.17
1PLKsqqv3CeonQf9kPw2QA,3.0,Portland,0.04,1.0,0.05,0.12,0.35,0.26,0.0,0.84,0.69,0.2
OiCCTRe0zsKT7l3rvob7Mw,5.0,Portland,0.56,1.0,0.99,0.97,0.86,0.08,0.0,0.01,0.02,0.05
OiCCTRe0zsKT7l3rvob7Mw,5.0,Portland,0.97,1.0,1.0,0.99,0.89,0.0,0.0,0.0,0.01,0.03
OiCCTRe0zsKT7l3rvob7Mw,5.0,Portland,0.99,0.99,0.97,0.9,0.89,0.0,0.0,0.02,0.08,0.05
OiCCTRe0zsKT7l3rvob7Mw,5.0,Portland,1.0,0.99,0.99,0.97,0.9,0.0,0.01,0.01,0.03,0.04
OiCCTRe0zsKT7l3rvob7Mw,5.0,Portland,0.07,1.0,0.83,0.86,0.71,0.39,0.0,0.13,0.11,0.1
OiCCTRe0zsKT7l3rvob7Mw,4.0,Portland,0.04,0.03,0.06,0.45,0.6,0.6,0.92,0.9,0.5,0.17
OiCCTRe0zsKT7l3rvob7Mw,4.0,Portland,1.0,0.99,0.4,0.54,0.49,0.0,0.0,0.35,0.35,0.19
OiCCTRe0zsKT7l3rvob7Mw,3.0,Portland,1.0,0.01,0.03,0.04,0.09,0.0,0.97,0.89,0.94,0.58
OiCCTRe0zsKT7l3rvob7Mw,2.0,Portland,0.01,0.02,0.01,0.19,0.39,0.98,0.94,0.99,0.78,0.44
OiCCTRe0zsKT7l3rvob7Mw,1.0,Portland,0.98,0.01,0.0,0.01,0.09,0.01,0.99,0.99,0.99,0.89
h8t_xJ0PtZrRBSU-HY-7rQ,5.0,Portland,1.0,1.0,0.96,0.93,0.79,0.0,0.0,0.03,0.05,0.06
h8t_xJ0PtZrRBSU-HY-7rQ,5.0,Portland,0.1,0.21,0.19,0.27,0.3,0.14,0.42,0.5,0.43,0.24
h8t_xJ0PtZrRBSU-HY-7rQ,5.0,Portland,1.0,1.0,1.0,1.0,0.97,0.0,0.0,0.0,0.0,0.01
h8t_xJ0PtZrRBSU-HY-7rQ,5.0,Portland,0.55,0.36,0.45,0.38,0.35,0.02,0.53,0.49,0.51,0.35
h8t_xJ0PtZrRBSU-HY-7rQ,5.0,Portland,0.76,0.99,1.0,0.95,0.91,0.04,0.01,0.0,0.04,0.04
h8t_xJ0PtZrRBSU-HY-7rQ,5.0,Portland,0.41,1.0,0.01,1.0,0.82,0.39,0.0,0.98,0.0,0.07
h8t_xJ0PtZrRBSU-HY-7rQ,5.0,Portland,0.91,0.99,1.0,0.98,0.84,0.01,0.0,0.0,0.01,0.05
h8t_xJ0PtZrRBSU-HY-7rQ,4.0,Portland,0.42,0.17,0.18,0.37,0.57,0.38,0.7,0.78,0.54,0.27
h8t_xJ0PtZrRBSU-HY-7rQ,3.0,Portland,0.04,0.13,0.08,0.23,0.48,0.95,0.85,0.91,0.74,0.44
h8t_xJ0PtZrRBSU-HY-7rQ,2.0,Portland,0.01,0.01,0.01,0.03,0.39,0.99,0.98,0.99,0.96,0.52
h8t_xJ0PtZrRBSU-HY-7rQ,1.0,Portland,0.51,0.48,0.45,0.43,0.3,0.47,0.49,0.53,0.5,0.52
wRW2uksCbxw3RlbK0MHTrg,5.0,Portland,1.0,1.0,1.0,0.99,0.93,0.0,0.0,0.0,0.01,0.03
wRW2uksCbxw3RlbK0MHTrg,5.0,Portland,0.46,0.34,0.6,0.72,0.61,0.14,0.54,0.33,0.21,0.16
wRW2uksCbxw3RlbK0MHTrg,5.0,Portland,0.94,0.94,0.63,0.91,0.76,0.0,0.03,0.34,0.07,0.1
wRW2uksCbxw3RlbK0MHTrg,5.0,Portland,1.0,0.67,0.91,0.81,0.79,0.0,0.17,0.06,0.13,0.05
wRW2uksCbxw3RlbK0MHTrg,5.0,Portland,0.99,0.99,0.89,0.9,0.77,0.01,0.01,0.08,0.08,0.11
wRW2uksCbxw3RlbK0MHTrg,4.0,Portland,1.0,0.02,0.06,0.05,0.28,0.0,0.96,0.91,0.93,0.6
wRW2uksCbxw3RlbK0MHTrg,4.0,Portland,0.6,0.4,0.2,0.51,0.41,0.03,0.33,0.57,0.4,0.24
wRW2uksCbxw3RlbK0MHTrg,3.0,Portland,0.01,0.01,0.04,0.07,0.08,0.38,0.97,0.95,0.91,0.66
wRW2uksCbxw3RlbK0MHTrg,2.0,Portland,0.45,0.24,0.02,0.04,0.1,0.51,0.7,0.93,0.93,0.72
wRW2uksCbxw3RlbK0MHTrg,1.0,Portland,0.01,0.02,0.01,0.04,0.03,0.88,0.97,0.98,0.95,0.88
4jK3yvrsayIiXYsbfoZlgw,5.0,Portland,1.0,0.99,0.98,0.95,0.81,0.0,0.01,0.01,0.04,0.08
4jK3yvrsayIiXYsbfoZlgw,5.0,Portland,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4jK3yvrsayIiXYsbfoZlgw,5.0,Portland,0.99,0.98,0.97,1.0,0.94,0.0,0.01,0.02,0.0,0.02
4jK3yvrsayIiXYsbfoZlgw,5.0,Portland,0.89,0.71,0.85,0.83,0.71,0.04,0.12,0.06,0.1,0.1
4jK3yvrsayIiXYsbfoZlgw,5.0,Portland,0.93,1.0,0.99,0.99,0.95,0.04,0.0,0.01,0.0,0.03
4jK3yvrsayIiXYsbfoZlgw,5.0,Portland,0.13,0.91,0.21,0.93,0.77,0.02,0.06,0.76,0.05,0.09
4jK3yvrsayIiXYsbfoZlgw,4.0,Portland,0.64,0.76,0.58,1.0,0.73,0.04,0.05,0.19,0.0,0.07
4jK3yvrsayIiXYsbfoZlgw,4.0,Portland,0.94,0.99,0.83,0.96,0.81,0.04,0.01,0.14,0.03,0.09
4jK3yvrsayIiXYsbfoZlgw,3.0,Portland,1.0,0.41,1.0,1.0,0.29,0.0,0.07,0.0,0.0,0.08
MVJVFN9igUpQhbG2KDTjpw,5.0,Portland,0.08,0.02,0.22,0.66,0.32,0.07,0.49,0.37,0.16,0.07
MVJVFN9igUpQhbG2KDTjpw,5.0,Portland,1.0,0.3,0.78,0.5,0.6,0.0,0.55,0.18,0.38,0.15
MVJVFN9igUpQhbG2KDTjpw,5.0,Portland,0.99,1.0,1.0,1.0,0.98,0.0,0.0,0.0,0.0,0.01
MVJVFN9igUpQhbG2KDTjpw,1.0,Portland,0.03,0.01,0.01,0.08,0.08,0.84,0.99,0.98,0.91,0.84
MVJVFN9igUpQhbG2KDTjpw,1.0,Portland,0.02,0.01,0.03,0.18,0.43,0.71,0.97,0.96,0.78,0.32
MVJVFN9igUpQhbG2KDTjpw,4.0,Portland,0.84,0.6,0.81,0.69,0.63,0.03,0.25,0.15,0.24,0.22
MVJVFN9igUpQhbG2KDTjpw,3.0,Portland,0.12,0.12,0.96,0.39,0.31,0.04,0.6,0.01,0.4,0.22
zYw2xGlQOuL3m3ZVIifqnQ,5.0,Portland,0.92,0.95,0.97,0.95,0.6,0.0,0.02,0.01,0.03,0.08
zYw2xGlQOuL3m3ZVIifqnQ,5.0,Portland,0.62,0.98,1.0,0.92,0.71,0.05,0.01,0.0,0.06,0.11
zYw2xGlQOuL3m3ZVIifqnQ,5.0,Portland,1.0,0.91,0.37,0.91,0.81,0.0,0.07,0.61,0.07,0.09
zYw2xGlQOuL3m3ZVIifqnQ,4.0,Portland,0.27,0.31,0.42,0.4,0.32,0.03,0.2,0.31,0.23,0.08
zYw2xGlQOuL3m3ZVIifqnQ,4.0,Portland,0.68,0.3,0.98,0.85,0.52,0.06,0.45,0.01,0.08,0.2
zYw2xGlQOuL3m3ZVIifqnQ,3.0,Portland,0.44,0.5,0.99,0.61,0.71,0.27,0.32,0.01,0.27,0.16
zYw2xGlQOuL3m3ZVIifqnQ,2.0,Portland,0.0,0.0,0.0,0.02,0.1,0.99,0.89,0.91,0.82,0.34
zYw2xGlQOuL3m3ZVIifqnQ,1.0,Portland,0.02,0.01,0.01,0.05,0.19,0.95,0.96,0.97,0.93,0.48
M4zae56hA6sb6V2TyJeo9w,5.0,Portland,1.0,1.0,0.99,1.0,0.99,0.0,0.0,0.01,0.0,0.0
M4zae56hA6sb6V2TyJeo9w,5.0,Portland,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
M4zae56hA6sb6V2TyJeo9w,5.0,Portland,0.79,0.78,0.96,0.8,0.76,0.09,0.17,0.03,0.17,0.13
M4zae56hA6sb6V2TyJeo9w,4.0,Portland,0.1,0.01,0.01,0.05,0.1,0.78,0.97,0.98,0.94,0.86
M4zae56hA6sb6V2TyJeo9w,1.0,Portland,0.0,0.0,0.0,0.01,0.13,0.97,0.99,0.99,0.99,0.79
M4zae56hA6sb6V2TyJeo9w,3.0,Portland,0.08,0.01,0.01,0.02,0.19,0.82,0.98,0.99,0.97,0.7
M4zae56hA6sb6V2TyJeo9w,2.0,Portland,0.0,0.01,0.04,0.55,0.05,0.41,0.94,0.67,0.42,0.62
JWONXHOd3EItUNpDmPQ6MA,4.0,Portland,0.1,0.09,0.06,0.2,0.4,0.59,0.87,0.91,0.77,0.45
JWONXHOd3EItUNpDmPQ6MA,4.0,Portland,0.65,0.04,0.84,0.78,0.76,0.05,0.03,0.06,0.13,0.07
JWONXHOd3EItUNpDmPQ6MA,4.0,Portland,0.01,0.44,0.02,0.06,0.06,0.1,0.28,0.89,0.53,0.26
JWONXHOd3EItUNpDmPQ6MA,1.0,Portland,0.0,0.0,0.0,0.01,0.09,0.99,0.99,0.99,0.99,0.86
JWONXHOd3EItUNpDmPQ6MA,1.0,Portland,0.03,0.02,0.01,0.04,0.1,0.92,0.96,0.99,0.94,0.81
JWONXHOd3EItUNpDmPQ6MA,5.0,Portland,0.68,0.97,0.94,0.94,0.76,0.07,0.02,0.04,0.04,0.1
JWONXHOd3EItUNpDmPQ6MA,2.0,Portland,0.0,0.01,0.01,0.01,0.02,0.52,0.98,0.98,0.98,0.85
JWONXHOd3EItUNpDmPQ6MA,3.0,Portland,0.08,0.06,0.27,0.16,0.32,0.12,0.92,0.69,0.57,0.19
egv0c35CTwHub3ttH5NprA,5.0,Portland,0.93,1.0,0.99,1.0,0.99,0.05,0.0,0.01,0.0,0.01
egv0c35CTwHub3ttH5NprA,5.0,Portland,0.03,0.81,0.87,0.85,0.59,0.16,0.11,0.07,0.1,0.11
egv0c35CTwHub3ttH5NprA,5.0,Portland,0.24,0.65,0.93,0.91,0.49,0.06,0.08,0.02,0.05,0.09
egv0c35CTwHub3ttH5NprA,5.0,Portland,0.25,0.59,0.54,0.6,0.52,0.26,0.15,0.23,0.26,0.15
egv0c35CTwHub3ttH5NprA,5.0,Portland,0.99,1.0,0.99,0.96,0.8,0.0,0.0,0.01,0.03,0.06
egv0c35CTwHub3ttH5NprA,4.0,Portland,0.0,0.01,0.01,0.02,0.04,0.99,0.99,0.99,0.98,0.94
egv0c35CTwHub3ttH5NprA,4.0,Portland,0.05,0.18,0.57,0.28,0.24,0.01,0.35,0.24,0.39,0.16
egv0c35CTwHub3ttH5NprA,1.0,Portland,0.0,0.01,0.01,0.1,0.12,0.03,0.97,0.96,0.88,0.56
egv0c35CTwHub3ttH5NprA,3.0,Portland,0.0,0.0,0.0,0.02,0.08,0.99,0.99,0.99,0.97,0.87
egv0c35CTwHub3ttH5NprA,2.0,Portland,0.01,0.01,0.01,0.07,0.15,0.91,0.93,0.98,0.89,0.67
BX6qjVwVDgYYGvnXqPkKFQ,5.0,Portland,0.66,0.89,0.01,0.87,0.97,0.21,0.08,0.04,0.1,0.02
BX6qjVwVDgYYGvnXqPkKFQ,5.0,Portland,0.42,0.7,0.5,0.6,0.58,0.37,0.21,0.43,0.33,0.24
BX6qjVwVDgYYGvnXqPkKFQ,5.0,Portland,1.0,0.99,0.99,0.99,0.93,0.0,0.01,0.01,0.01,0.04
BX6qjVwVDgYYGvnXqPkKFQ,5.0,Portland,0.11,0.58,0.6,0.55,0.4,0.06,0.17,0.27,0.27,0.18
BX6qjVwVDgYYGvnXqPkKFQ,5.0,Portland,0.01,0.4,0.03,0.56,0.14,0.18,0.36,0.34,0.3,0.12
BX6qjVwVDgYYGvnXqPkKFQ,4.0,Portland,0.04,1.0,0.91,0.84,0.52,0.06,0.0,0.04,0.09,0.05
BX6qjVwVDgYYGvnXqPkKFQ,1.0,Portland,0.01,0.05,0.05,0.21,0.25,0.89,0.71,0.87,0.68,0.39
BX6qjVwVDgYYGvnXqPkKFQ,3.0,Portland,0.54,0.51,0.69,0.87,0.76,0.08,0.07,0.14,0.04,0.05
BX6qjVwVDgYYGvnXqPkKFQ,2.0,Portland,0.01,0.01,0.01,0.05,0.1,0.27,0.88,0.96,0.87,0.43
YaUGYnfBjq1V-sI0BSokSQ,5.0,Portland,0.28,0.96,0.88,0.89,0.8,0.08,0.02,0.06,0.06,0.05
YaUGYnfBjq1V-sI0BSokSQ,5.0,Portland,0.84,1.0,1.0,0.99,0.97,0.11,0.0,0.0,0.01,0.01
YaUGYnfBjq1V-sI0BSokSQ,5.0,Portland,0.98,1.0,0.97,0.99,0.93,0.01,0.0,0.02,0.0,0.03
YaUGYnfBjq1V-sI0BSokSQ,5.0,Portland,0.35,0.86,0.64,0.59,0.53,0.31,0.06,0.32,0.34,0.31
YaUGYnfBjq1V-sI0BSokSQ,5.0,Portland,0.41,0.94,0.92,0.82,0.76,0.26,0.03,0.05,0.12,0.1
YaUGYnfBjq1V-sI0BSokSQ,5.0,Portland,0.68,1.0,0.93,0.93,0.77,0.2,0.0,0.05,0.05,0.09
YaUGYnfBjq1V-sI0BSokSQ,5.0,Portland,0.8,0.99,0.99,0.92,0.88,0.15,0.01,0.0,0.06,0.05
YaUGYnfBjq1V-sI0BSokSQ,5.0,Portland,1.0,1.0,0.96,0.97,0.9,0.0,0.0,0.02,0.02,0.04
YaUGYnfBjq1V-sI0BSokSQ,4.0,Portland,0.14,1.0,0.32,0.85,0.69,0.48,0.0,0.55,0.11,0.09
YaUGYnfBjq1V-sI0BSokSQ,3.0,Portland,0.04,0.98,0.19,1.0,0.45,0.6,0.01,0.61,0.0,0.24
YaUGYnfBjq1V-sI0BSokSQ,2.0,Portland,0.07,0.05,0.06,0.13,0.7,0.7,0.88,0.92,0.81,0.12
YaUGYnfBjq1V-sI0BSokSQ,1.0,Portland,0.01,0.0,0.01,0.05,0.11,0.95,0.99,0.99,0.95,0.86
B8l30zq20_VWQr2r5qqTYA,5.0,Portland,0.5,1.0,0.69,0.65,0.71,0.0,0.0,0.08,0.26,0.1
B8l30zq20_VWQr2r5qqTYA,5.0,Portland,0.06,0.56,0.8,0.65,0.47,0.61,0.29,0.12,0.25,0.28
B8l30zq20_VWQr2r5qqTYA,5.0,Portland,0.81,0.98,1.0,0.99,0.98,0.11,0.01,0.0,0.01,0.01
B8l30zq20_VWQr2r5qqTYA,5.0,Portland,0.16,0.33,0.45,0.7,0.66,0.03,0.43,0.42,0.22,0.13
B8l30zq20_VWQr2r5qqTYA,5.0,Portland,0.16,0.45,0.71,0.81,0.7,0.01,0.19,0.15,0.1,0.08
B8l30zq20_VWQr2r5qqTYA,4.0,Portland,0.52,0.55,0.57,0.69,0.46,0.04,0.18,0.11,0.17,0.14
B8l30zq20_VWQr2r5qqTYA,4.0,Portland,0.95,1.0,0.87,0.96,0.91,0.03,0.0,0.1,0.03,0.04
B8l30zq20_VWQr2r5qqTYA,4.0,Portland,0.31,0.85,0.86,0.92,1.0,0.21,0.1,0.09,0.06,0.0
B8l30zq20_VWQr2r5qqTYA,2.0,Portland,0.0,0.01,0.0,0.04,0.05,0.01,0.99,0.99,0.96,0.89
B8l30zq20_VWQr2r5qqTYA,3.0,Portland,0.56,0.59,0.55,0.64,0.84,0.22,0.24,0.32,0.26,0.04
B8l30zq20_VWQr2r5qqTYA,1.0,Portland,0.01,0.0,0.02,0.21,0.54,0.12,0.99,0.97,0.78,0.34
rKDbVq3ABJx_-borp4BRtg,4.0,Portland,0.93,0.85,0.97,0.98,0.96,0.01,0.11,0.02,0.01,0.01
rKDbVq3ABJx_-borp4BRtg,4.0,Portland,0.05,1.0,0.4,0.74,0.32,0.0,0.0,0.05,0.08,0.06
rKDbVq3ABJx_-borp4BRtg,4.0,Portland,0.25,0.87,0.85,0.91,0.74,0.11,0.05,0.08,0.04,0.04
rKDbVq3ABJx_-borp4BRtg,5.0,Portland,0.99,0.99,0.98,0.99,0.93,0.01,0.01,0.01,0.01,0.04
rKDbVq3ABJx_-borp4BRtg,5.0,Portland,0.99,0.72,0.91,0.87,0.69,0.0,0.07,0.01,0.05,0.03
rKDbVq3ABJx_-borp4BRtg,1.0,Portland,0.02,0.16,0.13,0.21,0.14,0.23,0.7,0.66,0.68,0.34
rKDbVq3ABJx_-borp4BRtg,3.0,Portland,0.65,0.33,0.89,0.93,0.81,0.13,0.52,0.07,0.05,0.07
rKDbVq3ABJx_-borp4BRtg,2.0,Portland,0.0,0.01,0.45,0.13,0.08,0.11,0.5,0.2,0.57,0.39
PiLzOVPqLcW-5V84F1kTNg,5.0,Portland,1.0,1.0,0.98,0.94,0.83,0.0,0.0,0.02,0.05,0.06
PiLzOVPqLcW-5V84F1kTNg,5.0,Portland,0.02,0.53,0.21,0.36,0.31,0.41,0.26,0.64,0.49,0.17
PiLzOVPqLcW-5V84F1kTNg,5.0,Portland,0.21,0.82,0.76,0.66,0.83,0.01,0.1,0.18,0.28,0.08
PiLzOVPqLcW-5V84F1kTNg,5.0,Portland,0.77,0.95,0.95,0.92,0.69,0.04,0.03,0.03,0.06,0.1
PiLzOVPqLcW-5V84F1kTNg,4.0,Portland,0.0,0.01,0.01,0.02,0.04,0.99,0.98,0.98,0.97,0.93
PiLzOVPqLcW-5V84F1kTNg,4.0,Portland,0.0,0.08,0.85,0.65,0.55,0.19,0.79,0.08,0.28,0.14
PiLzOVPqLcW-5V84F1kTNg,1.0,Portland,0.0,0.01,0.0,0.01,0.02,0.99,0.99,0.99,0.99,0.97
PiLzOVPqLcW-5V84F1kTNg,3.0,Portland,0.11,0.41,0.31,0.3,0.26,0.44,0.32,0.42,0.47,0.17
PiLzOVPqLcW-5V84F1kTNg,2.0,Portland,0.02,0.24,0.13,0.16,0.2,0.18,0.59,0.64,0.67,0.31
9KlQYvdh5cfIHQZpY4ET3g,5.0,Portland,1.0,1.0,0.99,0.99,0.9,0.0,0.0,0.01,0.0,0.04
9KlQYvdh5cfIHQZpY4ET3g,5.0,Portland,0.53,0.99,0.96,0.96,0.85,0.07,0.0,0.02,0.03,0.05
9KlQYvdh5cfIHQZpY4ET3g,5.0,Portland,0.33,1.0,0.96,0.85,0.72,0.36,0.0,0.03,0.13,0.11
9KlQYvdh5cfIHQZpY4ET3g,5.0,Portland,1.0,1.0,0.99,1.0,0.98,0.0,0.0,0.0,0.0,0.01
9KlQYvdh5cfIHQZpY4ET3g,5.0,Portland,1.0,0.79,0.88,0.98,0.78,0.0,0.13,0.07,0.01,0.1
TAECv9cqLgBWRl6mgSbaaw,5.0,Portland,0.04,0.51,0.13,0.13,0.14,0.14,0.02,0.3,0.33,0.13
TAECv9cqLgBWRl6mgSbaaw,5.0,Portland,1.0,1.0,0.69,0.85,0.74,0.0,0.0,0.24,0.13,0.11
TAECv9cqLgBWRl6mgSbaaw,5.0,Portland,0.91,0.99,0.94,0.97,1.0,0.05,0.0,0.04,0.02,0.0
TAECv9cqLgBWRl6mgSbaaw,5.0,Portland,1.0,0.99,0.99,0.99,1.0,0.0,0.01,0.01,0.01,0.0
TAECv9cqLgBWRl6mgSbaaw,4.0,Portland,0.53,0.65,0.8,0.9,0.88,0.32,0.28,0.16,0.08,0.06
TAECv9cqLgBWRl6mgSbaaw,4.0,Portland,0.42,0.59,0.96,0.63,0.45,0.03,0.22,0.02,0.27,0.26
TAECv9cqLgBWRl6mgSbaaw,4.0,Portland,0.58,1.0,0.93,0.86,0.84,0.36,0.0,0.06,0.13,0.13
TAECv9cqLgBWRl6mgSbaaw,3.0,Portland,0.06,0.12,0.17,0.34,0.19,0.05,0.29,0.34,0.29,0.12
TAECv9cqLgBWRl6mgSbaaw,2.0,Portland,0.02,0.01,0.02,0.05,0.07,0.1,0.98,0.73,0.71,0.3
TAECv9cqLgBWRl6mgSbaaw,1.0,Portland,0.0,0.01,0.01,0.09,0.07,0.31,0.97,0.96,0.89,0.73
msw_Zi0fxJH3S-CRfIclyg,5.0,Portland,0.32,0.6,0.85,0.59,0.47,0.02,0.06,0.07,0.17,0.13
msw_Zi0fxJH3S-CRfIclyg,5.0,Portland,0.52,0.88,0.95,0.97,0.81,0.15,0.07,0.03,0.02,0.06
msw_Zi0fxJH3S-CRfIclyg,5.0,Portland,0.03,0.1,0.25,0.25,0.26,0.05,0.32,0.28,0.43,0.31
msw_Zi0fxJH3S-CRfIclyg,5.0,Portland,0.94,0.98,1.0,0.99,0.85,0.04,0.02,0.0,0.01,0.08
msw_Zi0fxJH3S-CRfIclyg,5.0,Portland,0.96,1.0,0.99,1.0,0.96,0.03,0.0,0.0,0.0,0.02
msw_Zi0fxJH3S-CRfIclyg,3.0,Portland,0.01,0.1,0.16,0.57,0.21,0.01,0.24,0.34,0.17,0.13
msw_Zi0fxJH3S-CRfIclyg,4.0,Portland,0.98,0.99,0.99,0.99,0.85,0.01,0.0,0.0,0.01,0.06
msw_Zi0fxJH3S-CRfIclyg,1.0,Portland,0.0,0.02,0.01,0.15,0.15,0.02,0.93,0.95,0.78,0.32
msw_Zi0fxJH3S-CRfIclyg,2.0,Portland,0.01,0.02,0.02,0.05,0.19,0.93,0.94,0.96,0.9,0.5
R-J9wdA_6kUeNT8OpvT3uA,5.0,Portland,0.99,0.96,0.92,0.81,0.68,0.0,0.02,0.05,0.14,0.14
R-J9wdA_6kUeNT8OpvT3uA,5.0,Portland,0.97,0.96,1.0,0.97,0.9,0.01,0.03,0.0,0.02,0.05
R-J9wdA_6kUeNT8OpvT3uA,5.0,Portland,0.89,0.73,0.76,0.85,0.48,0.02,0.08,0.09,0.09,0.09
R-J9wdA_6kUeNT8OpvT3uA,5.0,Portland,0.99,0.99,0.99,0.98,0.97,0.0,0.0,0.01,0.01,0.01
R-J9wdA_6kUeNT8OpvT3uA,5.0,Portland,0.17,0.47,0.36,0.28,0.29,0.06,0.2,0.13,0.45,0.12
R-J9wdA_6kUeNT8OpvT3uA,5.0,Portland,1.0,0.81,0.99,0.98,0.87,0.0,0.13,0.0,0.01,0.05
R-J9wdA_6kUeNT8OpvT3uA,5.0,Portland,0.5,0.29,0.21,0.52,0.25,0.01,0.21,0.25,0.32,0.17
R-J9wdA_6kUeNT8OpvT3uA,5.0,Portland,1.0,1.0,1.0,1.0,0.98,0.0,0.0,0.0,0.0,0.01
R-J9wdA_6kUeNT8OpvT3uA,4.0,Portland,0.6,1.0,0.91,0.61,0.52,0.03,0.0,0.04,0.26,0.13
R-J9wdA_6kUeNT8OpvT3uA,1.0,Portland,0.0,0.01,0.01,0.03,0.13,0.62,0.96,0.94,0.94,0.51
R-J9wdA_6kUeNT8OpvT3uA,2.0,Portland,0.96,0.02,0.07,0.07,0.29,0.01,0.96,0.83,0.89,0.54
R-J9wdA_6kUeNT8OpvT3uA,3.0,Portland,0.68,0.13,0.25,0.17,0.42,0.1,0.55,0.51,0.59,0.29
Exwggl8L9SBpCzhe5MZhxA,5.0,Portland,0.27,0.58,0.81,0.73,0.67,0.09,0.26,0.13,0.17,0.08
Exwggl8L9SBpCzhe5MZhxA,5.0,Portland,0.34,0.54,0.63,0.54,0.51,0.04,0.3,0.34,0.35,0.37
Exwggl8L9SBpCzhe5MZhxA,4.0,Portland,0.99,1.0,0.94,0.89,0.81,0.0,0.0,0.02,0.05,0.08
Exwggl8L9SBpCzhe5MZhxA,4.0,Portland,0.25,0.31,0.72,1.0,0.56,0.03,0.51,0.16,0.0,0.15
Exwggl8L9SBpCzhe5MZhxA,3.0,Portland,0.03,0.01,0.01,0.03,0.14,0.58,0.97,0.98,0.95,0.6
Exwggl8L9SBpCzhe5MZhxA,3.0,Portland,0.01,0.01,0.0,0.02,0.09,0.44,0.97,0.99,0.97,0.81
Exwggl8L9SBpCzhe5MZhxA,2.0,Portland,0.5,0.07,0.21,0.09,0.23,0.07,0.74,0.7,0.78,0.4
Exwggl8L9SBpCzhe5MZhxA,1.0,Portland,0.98,0.01,0.01,0.06,0.33,0.0,0.97,0.98,0.94,0.48
ok2ivADDFpchAI_RB5FU3A,5.0,Portland,0.91,0.97,0.97,0.92,0.66,0.01,0.01,0.01,0.04,0.08
ok2ivADDFpchAI_RB5FU3A,5.0,Portland,0.99,1.0,0.99,0.99,0.99,0.01,0.0,0.01,0.0,0.0
ok2ivADDFpchAI_RB5FU3A,1.0,Portland,0.15,0.01,0.01,0.05,0.22,0.82,0.98,0.99,0.94,0.74
ok2ivADDFpchAI_RB5FU3A,1.0,Portland,0.01,0.01,0.01,0.05,0.17,0.9,0.98,0.98,0.95,0.61
ok2ivADDFpchAI_RB5FU3A,2.0,Portland,0.02,0.04,0.02,0.17,0.25,0.4,0.88,0.88,0.76,0.33
ok2ivADDFpchAI_RB5FU3A,2.0,Portland,0.01,0.11,0.01,0.49,0.43,0.98,0.84,0.99,0.49,0.34
ok2ivADDFpchAI_RB5FU3A,4.0,Portland,0.98,1.0,0.03,0.93,1.0,0.0,0.0,0.9,0.05,0.0
ok2ivADDFpchAI_RB5FU3A,3.0,Portland,0.55,0.82,0.94,1.0,0.91,0.04,0.07,0.03,0.0,0.04
ydF8F-8QRkAd2ikIohsn0A,1.0,Portland,0.0,0.04,0.04,0.17,0.11,0.01,0.19,0.57,0.42,0.17
ydF8F-8QRkAd2ikIohsn0A,1.0,Portland,0.0,0.01,0.03,0.55,0.49,0.78,0.98,0.94,0.39,0.17
ydF8F-8QRkAd2ikIohsn0A,1.0,Portland,0.01,0.02,0.02,0.11,0.09,0.49,0.88,0.9,0.78,0.53
