,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,business_id,stars,city,food_pos,service_pos,price_pos,clean_pos,location_pos,food_neg,service_neg,price_neg,clean_neg,location_neg
8505,3081556,yhlLjEZUhzPES8vrtcPGrA,2,Vancouver,0.01,0.01,0.01,0.08,0.22,0.99,0.98,0.99,0.91,0.72
8506,3017039,KYOmr7kjpts9wb0m4kf3ag,4,Vancouver,0.62,0.15,0.23,0.34,0.64,0.21,0.75,0.73,0.57,0.25
8507,2963309,KYOmr7kjpts9wb0m4kf3ag,4,Vancouver,0.05,0.09,0.41,0.69,0.34,0.24,0.5,0.1,0.18,0.06
8508,3300239,KYOmr7kjpts9wb0m4kf3ag,4,Vancouver,0.05,0.04,0.04,0.07,0.17,0.16,0.65,0.79,0.69,0.32
8509,2654784,KYOmr7kjpts9wb0m4kf3ag,3,Vancouver,0.12,0.35,0.48,0.74,0.59,0.48,0.33,0.33,0.18,0.15
8510,2825158,KYOmr7kjpts9wb0m4kf3ag,3,Vancouver,0.03,0.01,0.02,0.05,0.48,0.95,0.99,0.97,0.94,0.36
8511,3118658,KYOmr7kjpts9wb0m4kf3ag,5,Vancouver,0.17,0.24,0.58,0.38,0.5,0.13,0.5,0.25,0.45,0.18
8512,3413570,KYOmr7kjpts9wb0m4kf3ag,1,Vancouver,0.01,0.13,0.06,0.19,0.18,0.42,0.48,0.5,0.41,0.32
8513,3091897,KYOmr7kjpts9wb0m4kf3ag,2,Vancouver,0,0,0,0.02,0.05,0.22,0.99,0.99,0.97,0.92
8514,2982228,wwwW2BBByylTCNgIOs6ZQQ,1,Vancouver,0.01,0.01,0.01,0.04,0.21,0.02,0.98,0.99,0.96,0.72
8515,3309067,wwwW2BBByylTCNgIOs6ZQQ,1,Vancouver,0.01,0,0,0.01,0.04,0.99,0.99,0.99,0.99,0.95
8516,3393477,wwwW2BBByylTCNgIOs6ZQQ,1,Vancouver,0,0,0.01,0.06,0.08,0.99,0.99,0.99,0.93,0.73
8517,3003876,wwwW2BBByylTCNgIOs6ZQQ,5,Vancouver,1,0.98,0.89,0.91,0.77,0,0.01,0.05,0.06,0.08
8518,2633454,wwwW2BBByylTCNgIOs6ZQQ,5,Vancouver,0.62,0.58,0.6,0.49,0.4,0.04,0.16,0.18,0.31,0.12
8519,3004572,wwwW2BBByylTCNgIOs6ZQQ,2,Vancouver,0,0,0.01,0.03,0.06,0.38,0.83,0.85,0.79,0.52
8520,2636032,wwwW2BBByylTCNgIOs6ZQQ,4,Vancouver,0.92,0.02,0.83,0.17,0.35,0.01,0.95,0.15,0.78,0.4
8521,2774156,wwwW2BBByylTCNgIOs6ZQQ,3,Vancouver,0.36,0.2,0.43,0.32,0.18,0.05,0.59,0.38,0.58,0.3
8522,2763623,i7ybVsoTF1L_Dh8TmJokQQ,5,Vancouver,0.11,0.64,0.59,0.9,0.61,0.31,0.15,0.2,0.07,0.11
8523,2928269,i7ybVsoTF1L_Dh8TmJokQQ,5,Vancouver,0.94,1,0.98,0.99,0.92,0.03,0,0.01,0.01,0.03
8524,3377150,i7ybVsoTF1L_Dh8TmJokQQ,5,Vancouver,0.06,0.84,0.67,0.67,0.53,0.24,0.04,0.06,0.19,0.14
8525,2636367,i7ybVsoTF1L_Dh8TmJokQQ,5,Vancouver,0.56,0.95,0.96,0.91,0.71,0.05,0.02,0.02,0.04,0.08
8526,2742964,i7ybVsoTF1L_Dh8TmJokQQ,4,Vancouver,0.7,0.94,0.89,0.71,0.83,0.08,0.02,0.05,0.18,0.07
8527,2918547,i7ybVsoTF1L_Dh8TmJokQQ,4,Vancouver,0.08,0.99,0.88,0.89,0.69,0.59,0.01,0.05,0.08,0.09
8528,3000145,i7ybVsoTF1L_Dh8TmJokQQ,4,Vancouver,0.09,0.65,0.68,0.64,0.66,0.36,0.22,0.23,0.27,0.13
8529,3223335,i7ybVsoTF1L_Dh8TmJokQQ,3,Vancouver,0.06,0.68,0.52,0.68,0.56,0.28,0.24,0.3,0.23,0.12
8530,3331979,i7ybVsoTF1L_Dh8TmJokQQ,1,Vancouver,0,0.01,0.01,0.02,0.08,0.58,0.85,0.84,0.8,0.48
8531,2672829,i7ybVsoTF1L_Dh8TmJokQQ,2,Vancouver,0.01,0.04,0.34,0.35,0.71,0.31,0.93,0.63,0.58,0.15
8532,2590242,8Zz2HSmfw4f7Urh4n1AB_A,2,Vancouver,0,0.01,0.01,0.04,0.11,0.61,0.97,0.97,0.94,0.66
8533,2823777,8Zz2HSmfw4f7Urh4n1AB_A,3,Vancouver,0.01,0.01,0.01,0.99,0.16,0.99,0.98,0.99,0.01,0.78
8534,2881096,8Zz2HSmfw4f7Urh4n1AB_A,4,Vancouver,0.18,0.18,0.76,0.7,0.35,0.06,0.3,0.07,0.15,0.23
8535,2925665,8Zz2HSmfw4f7Urh4n1AB_A,1,Vancouver,0.01,0.01,0,0.01,0.02,0.99,0.99,0.99,0.99,0.97
8536,2963219,8Zz2HSmfw4f7Urh4n1AB_A,3,Vancouver,0.94,0.91,0.99,0.97,0.84,0.02,0.06,0.01,0.02,0.06
8537,3038856,8Zz2HSmfw4f7Urh4n1AB_A,2,Vancouver,0,0.13,0.01,0.41,0.02,0.25,0.22,0.49,0.46,0.37
8538,3253876,8Zz2HSmfw4f7Urh4n1AB_A,3,Vancouver,0.05,0.23,0.07,0.17,0.36,0.22,0.49,0.61,0.61,0.16
8539,2661348,2q7Fb9nTWK77vkRC9m_Hgg,3,Vancouver,0.01,0.05,0.03,0.11,0.09,0.08,0.46,0.69,0.66,0.25
8540,2687640,2q7Fb9nTWK77vkRC9m_Hgg,4,Vancouver,0.31,0.54,0.51,0.48,0.45,0.03,0.24,0.41,0.35,0.14
8541,2797468,2q7Fb9nTWK77vkRC9m_Hgg,2,Vancouver,0.23,0.05,0.03,0.16,0.24,0.14,0.85,0.93,0.77,0.35
8542,2975389,2q7Fb9nTWK77vkRC9m_Hgg,5,Vancouver,1,1,0.98,0.93,0.91,0,0,0.01,0.06,0.03
8543,3019147,2q7Fb9nTWK77vkRC9m_Hgg,5,Vancouver,1,1,0.99,1,0.99,0,0,0,0,0
8544,3099844,2q7Fb9nTWK77vkRC9m_Hgg,2,Vancouver,0.02,0.11,0.14,0.84,0.79,0.98,0.87,0.86,0.15,0.15
8545,3428542,2q7Fb9nTWK77vkRC9m_Hgg,1,Vancouver,0.01,0.01,0,0.01,0.07,0.99,0.99,0.99,0.99,0.89
8546,3179880,s3M9PPUoqDQrBhaBqWzbHg,5,Vancouver,0.9,0.86,0.99,0.8,0.81,0.01,0.08,0.01,0.15,0.08
8547,2769858,s3M9PPUoqDQrBhaBqWzbHg,5,Vancouver,0.94,1,1,1,0.99,0.04,0,0,0,0.01
8548,2994340,s3M9PPUoqDQrBhaBqWzbHg,5,Vancouver,0.81,0.99,1,0.97,0.88,0.04,0.01,0,0.02,0.05
8549,3364036,s3M9PPUoqDQrBhaBqWzbHg,5,Vancouver,0.03,0.09,0.07,0.27,0.55,0.11,0.78,0.88,0.64,0.25
8550,3301567,s3M9PPUoqDQrBhaBqWzbHg,5,Vancouver,0.57,0.97,0.97,0.85,0.81,0.19,0.01,0.01,0.09,0.07
8551,3339984,s3M9PPUoqDQrBhaBqWzbHg,5,Vancouver,0.1,0.38,0.45,0.67,0.35,0.55,0.22,0.18,0.17,0.11
8552,3454060,s3M9PPUoqDQrBhaBqWzbHg,4,Vancouver,0.07,0.41,0.41,0.45,0.4,0.32,0.31,0.46,0.4,0.19
8553,3185487,s3M9PPUoqDQrBhaBqWzbHg,4,Vancouver,0.49,0.7,0.73,0.75,0.63,0.02,0.13,0.13,0.15,0.09
8554,3256472,s3M9PPUoqDQrBhaBqWzbHg,3,Vancouver,0,0.02,0.01,0.15,0.17,0.26,0.87,0.95,0.77,0.43
8555,2661785,s3M9PPUoqDQrBhaBqWzbHg,2,Vancouver,0.14,0.07,0.03,0.15,0.5,0.39,0.86,0.93,0.78,0.22
8556,3404076,T7KT5Ag16ySOq4LDwbkUoQ,5,Vancouver,0.72,0.91,0.96,0.93,0.76,0.16,0.06,0.02,0.05,0.08
8557,3282090,T7KT5Ag16ySOq4LDwbkUoQ,5,Vancouver,0.44,0.98,0.96,0.88,0.72,0.34,0.01,0.03,0.09,0.1
8558,3234564,T7KT5Ag16ySOq4LDwbkUoQ,5,Vancouver,0.91,0.65,0.83,0.7,0.6,0.01,0.25,0.13,0.24,0.16
8559,3435937,T7KT5Ag16ySOq4LDwbkUoQ,5,Vancouver,0.05,0.97,0.87,0.89,0.76,0.05,0.01,0.04,0.05,0.06
8560,3340822,T7KT5Ag16ySOq4LDwbkUoQ,5,Vancouver,0.97,0.99,1,0.98,0.89,0.03,0,0,0.01,0.05
8561,3095512,T7KT5Ag16ySOq4LDwbkUoQ,5,Vancouver,0.89,1,1,0.99,0.96,0.07,0,0,0.01,0.02
8562,3407352,T7KT5Ag16ySOq4LDwbkUoQ,4,Vancouver,0.15,0.48,0.93,0.64,0.4,0.36,0.16,0.03,0.2,0.17
8563,3182017,T7KT5Ag16ySOq4LDwbkUoQ,4,Vancouver,0.27,0.61,0.83,0.47,0.48,0.08,0.1,0.06,0.3,0.12
8564,3295137,T7KT5Ag16ySOq4LDwbkUoQ,4,Vancouver,0.25,0.6,0.63,0.79,0.6,0.2,0.23,0.24,0.15,0.13
8565,3267241,rR0U4Tf64T5zLrKjowpBIg,5,Vancouver,0.93,0.92,0.8,0.95,0.88,0.05,0.07,0.19,0.04,0.04
8566,2776143,rR0U4Tf64T5zLrKjowpBIg,5,Vancouver,0.23,0.55,0.56,0.78,0.69,0.05,0.25,0.29,0.15,0.1
8567,2701543,rR0U4Tf64T5zLrKjowpBIg,5,Vancouver,0.98,0.98,1,0.93,0.72,0,0.01,0,0.05,0.11
8568,3000404,rR0U4Tf64T5zLrKjowpBIg,3,Vancouver,0.04,0.05,0.98,0.27,0.72,0.92,0.9,0.01,0.65,0.15
8569,2612470,rR0U4Tf64T5zLrKjowpBIg,3,Vancouver,0.84,0.72,0.84,0.89,0.9,0.01,0.05,0.03,0.04,0.02
8570,2990936,rR0U4Tf64T5zLrKjowpBIg,4,Vancouver,0.28,0.21,0.21,0.63,0.47,0.27,0.53,0.61,0.33,0.29
8571,3099499,rR0U4Tf64T5zLrKjowpBIg,2,Vancouver,0,0.01,0.97,0.04,0.26,0.99,0.99,0.03,0.95,0.54
8572,3335080,rR0U4Tf64T5zLrKjowpBIg,1,Vancouver,0.01,0,0,0,0.06,0.85,0.99,0.99,0.67,0.83
8573,3230085,9Waotz-_G9woVPWZTmZcwA,5,Vancouver,0.03,0.1,0.08,0.62,0.7,0.97,0.86,0.91,0.35,0.17
8574,3425472,9Waotz-_G9woVPWZTmZcwA,5,Vancouver,0.44,0.36,0.42,0.36,0.41,0.08,0.42,0.34,0.46,0.22
8575,3372891,9Waotz-_G9woVPWZTmZcwA,5,Vancouver,0.98,0.99,0.98,0.98,0.92,0.01,0,0.01,0.02,0.02
8576,3402438,9Waotz-_G9woVPWZTmZcwA,5,Vancouver,0.53,0.5,0.66,0.76,0.52,0.11,0.28,0.19,0.17,0.15
8577,3377013,9Waotz-_G9woVPWZTmZcwA,4,Vancouver,0.09,0.44,0.02,0.72,0.6,0.11,0.37,0.98,0.22,0.12
8578,3433802,9Waotz-_G9woVPWZTmZcwA,4,Vancouver,0.16,0.18,0.26,0.31,0.31,0.19,0.48,0.52,0.52,0.22
8579,3453750,9Waotz-_G9woVPWZTmZcwA,4,Vancouver,0.21,0.08,0.35,0.07,0.07,0.23,0.65,0.5,0.73,0.44
8580,3372639,9Waotz-_G9woVPWZTmZcwA,3,Vancouver,0.5,0.02,0.16,0.06,0.21,0.07,0.92,0.51,0.84,0.44
8581,3437229,9Waotz-_G9woVPWZTmZcwA,1,Vancouver,0.07,0.37,0.04,0.11,0.12,0.18,0.44,0.74,0.69,0.39
8582,3424029,9Waotz-_G9woVPWZTmZcwA,2,Vancouver,0.12,0.01,0.04,0.03,0.08,0.47,0.96,0.94,0.94,0.63
8583,2881185,3nzAs05Ye3wTtk6zPmA2Gw,5,Vancouver,1,0.99,0.98,0.99,0.87,0,0,0.01,0.01,0.06
8584,3304181,3nzAs05Ye3wTtk6zPmA2Gw,5,Vancouver,1,0.99,0.8,0.91,0.67,0,0,0.07,0.06,0.11
8585,2831791,3nzAs05Ye3wTtk6zPmA2Gw,5,Vancouver,0.43,0.28,0.5,0.46,0.3,0.38,0.57,0.48,0.49,0.46
8586,3010707,3nzAs05Ye3wTtk6zPmA2Gw,5,Vancouver,0.15,0.08,0.09,0.15,0.52,0.84,0.91,0.9,0.85,0.45
8587,3298341,3nzAs05Ye3wTtk6zPmA2Gw,4,Vancouver,0.59,0.84,0.78,0.8,0.63,0.06,0.06,0.1,0.14,0.11
8588,2937568,3nzAs05Ye3wTtk6zPmA2Gw,4,Vancouver,0.01,0.02,0.02,0.04,0.16,0.98,0.97,0.97,0.95,0.8
8589,2854165,3nzAs05Ye3wTtk6zPmA2Gw,4,Vancouver,1,1,0.98,0.99,0.93,0,0,0.01,0,0.03
8590,3289191,3nzAs05Ye3wTtk6zPmA2Gw,3,Vancouver,0,0.06,0.01,0.15,0.17,0.47,0.75,0.95,0.77,0.23
8591,3254549,3nzAs05Ye3wTtk6zPmA2Gw,2,Vancouver,0.03,0.03,0.07,0.17,0.2,0.35,0.69,0.65,0.67,0.25
8592,3388775,3nzAs05Ye3wTtk6zPmA2Gw,1,Vancouver,0.12,0.23,0.24,0.3,0.34,0.08,0.64,0.61,0.59,0.24
8593,3424976,INF4-_3YcYOJGWQU94kT1Q,4,Vancouver,0.01,0.15,0.14,0.26,0.19,0.06,0.28,0.39,0.49,0.18
8594,3314336,INF4-_3YcYOJGWQU94kT1Q,4,Vancouver,0.12,0.12,0.28,0.31,0.63,0.48,0.78,0.67,0.58,0.14
8595,3254330,INF4-_3YcYOJGWQU94kT1Q,4,Vancouver,0.38,0.64,0.91,0.86,0.61,0.05,0.17,0.03,0.09,0.16
8596,3444918,INF4-_3YcYOJGWQU94kT1Q,4,Vancouver,0.15,0.39,0.48,0.39,0.36,0.1,0.41,0.4,0.49,0.37
8597,3303927,INF4-_3YcYOJGWQU94kT1Q,5,Vancouver,0.67,0.95,0.88,0.95,0.84,0.09,0.03,0.08,0.04,0.07
8598,3345270,INF4-_3YcYOJGWQU94kT1Q,5,Vancouver,0.76,0.68,0.84,0.76,0.15,0.04,0.11,0.06,0.13,0.09
8599,3417305,INF4-_3YcYOJGWQU94kT1Q,3,Vancouver,0.05,0.04,0.03,0.33,0.35,0.58,0.8,0.76,0.51,0.36
8600,3308512,INF4-_3YcYOJGWQU94kT1Q,1,Vancouver,0,0,0,0.04,0.02,0.48,0.97,0.97,0.92,0.57
8601,3330230,kmYutX-6Vo2EgvwAHU0c8w,4,Vancouver,0.56,0.6,0.72,0.65,0.83,0.01,0.1,0.03,0.12,0.04
8602,3250215,kmYutX-6Vo2EgvwAHU0c8w,4,Vancouver,0.21,0.19,0.15,0.48,1,0.7,0.77,0.78,0.47,0
8603,3027887,kmYutX-6Vo2EgvwAHU0c8w,4,Vancouver,1,0.05,0.03,0.17,0.51,0,0.94,0.96,0.81,0.26
8604,3275490,kmYutX-6Vo2EgvwAHU0c8w,4,Vancouver,0.98,1,0.99,0.99,0.91,0.01,0,0.01,0,0.03
8605,3349588,kmYutX-6Vo2EgvwAHU0c8w,5,Vancouver,0.06,1,0.87,0.92,0.75,0.01,0,0.06,0.05,0.1
8606,3078019,kmYutX-6Vo2EgvwAHU0c8w,5,Vancouver,0.97,0.98,0.97,0.97,0.79,0.01,0.01,0.02,0.02,0.07
8607,2855201,kmYutX-6Vo2EgvwAHU0c8w,5,Vancouver,0.36,1,0.98,0.88,0.95,0.2,0,0.01,0.08,0.02
8608,3304989,kmYutX-6Vo2EgvwAHU0c8w,3,Vancouver,0.06,0.09,0.1,0.17,0.58,0.39,0.82,0.85,0.72,0.22
8609,2879531,kmYutX-6Vo2EgvwAHU0c8w,2,Vancouver,0,0.01,0.02,0.04,0.16,0.49,0.95,0.97,0.91,0.54
8610,3275047,kmYutX-6Vo2EgvwAHU0c8w,1,Vancouver,0.39,0.48,0.46,0.52,0.49,0.04,0.42,0.44,0.39,0.2
8611,2654772,aE9EQRKeYVwMQS37UxkvTQ,5,Vancouver,0.86,0.99,0.99,0.98,0.97,0.12,0.01,0.01,0.02,0.01
8612,2764482,aE9EQRKeYVwMQS37UxkvTQ,3,Vancouver,0.54,0.89,0.96,0.81,0.95,0.03,0.04,0.02,0.08,0.02
8613,3047341,aE9EQRKeYVwMQS37UxkvTQ,5,Vancouver,0.39,0.4,0.44,0.5,0.71,0.29,0.38,0.46,0.37,0.13
8614,3086390,aE9EQRKeYVwMQS37UxkvTQ,2,Vancouver,0.05,0.05,0.07,0.11,0.19,0.6,0.83,0.88,0.8,0.52
8615,3089110,aE9EQRKeYVwMQS37UxkvTQ,4,Vancouver,0.98,0.99,0.88,0.97,0.63,0,0,0.03,0.02,0.07
8616,3148606,aE9EQRKeYVwMQS37UxkvTQ,5,Vancouver,0.3,0.76,0.8,0.91,0.64,0.16,0.09,0.1,0.05,0.08
8617,3412213,VIJ_tFfPDEpwiAbYpJSFbg,5,Vancouver,0.33,0.37,0.48,0.43,0.34,0.06,0.09,0.11,0.18,0.17
8618,2884749,VIJ_tFfPDEpwiAbYpJSFbg,5,Vancouver,0.83,1,0.98,0.99,0.87,0.05,0,0.01,0.01,0.06
8619,2811025,VIJ_tFfPDEpwiAbYpJSFbg,5,Vancouver,0.97,0.99,1,0.98,0.93,0.02,0.01,0,0.01,0.04
8620,2981017,VIJ_tFfPDEpwiAbYpJSFbg,2,Vancouver,0,0.01,0.96,0.06,0.36,0.32,0.98,0.02,0.93,0.33
8621,3017346,VIJ_tFfPDEpwiAbYpJSFbg,2,Vancouver,0,0.01,0.01,0.04,0.26,0.33,0.99,0.96,0.95,0.32
8622,3361727,VIJ_tFfPDEpwiAbYpJSFbg,1,Vancouver,0.03,0.01,0.02,0.02,0.1,0.03,0.95,0.93,0.95,0.69
8623,3402220,VIJ_tFfPDEpwiAbYpJSFbg,1,Vancouver,0,0.01,0.01,0.07,0.11,0.5,0.56,0.59,0.65,0.4
8624,3153648,VIJ_tFfPDEpwiAbYpJSFbg,4,Vancouver,0.85,0.96,0.77,0.72,0.62,0.01,0.02,0.16,0.19,0.15
8625,3172824,VIJ_tFfPDEpwiAbYpJSFbg,3,Vancouver,0.23,0.45,0.98,0.59,0.66,0.73,0.48,0.02,0.36,0.19
8626,3043274,fypxzyH9vQ3yO8mBTmiMqA,4,Vancouver,0.11,0.11,0.38,0.16,0.19,0.23,0.51,0.12,0.61,0.32
8627,3125377,fypxzyH9vQ3yO8mBTmiMqA,4,Vancouver,0.9,0.42,0.78,0.75,0.67,0,0.11,0.12,0.17,0.09
8628,3009470,fypxzyH9vQ3yO8mBTmiMqA,4,Vancouver,0.99,0.97,0.95,0.89,0.87,0,0.01,0.03,0.06,0.05
8629,3000049,fypxzyH9vQ3yO8mBTmiMqA,5,Vancouver,0.99,1,0.99,0.99,0.91,0.01,0,0.01,0,0.03
8630,2950245,fypxzyH9vQ3yO8mBTmiMqA,5,Vancouver,0.91,1,1,0.94,0.77,0.04,0,0,0.05,0.11
8631,3043102,fypxzyH9vQ3yO8mBTmiMqA,5,Vancouver,1,1,1,0.98,0.83,0,0,0,0.01,0.04
8632,3323193,fypxzyH9vQ3yO8mBTmiMqA,3,Vancouver,0.21,0.11,0.37,0.39,0.38,0.32,0.54,0.35,0.38,0.25
8633,3306045,fypxzyH9vQ3yO8mBTmiMqA,1,Vancouver,0.23,0.01,0.01,0.11,0.31,0,0.98,0.99,0.86,0.42
8634,3388317,fypxzyH9vQ3yO8mBTmiMqA,2,Vancouver,0.18,0.17,0.03,0.68,0.26,0.08,0.36,0.56,0.26,0.18
8635,2883322,ZhMIGqlnoz3g9vpzTcGaCQ,5,Vancouver,1,0.92,0.98,0.93,0.95,0,0.06,0.01,0.05,0.02
8636,2887059,ZhMIGqlnoz3g9vpzTcGaCQ,5,Vancouver,1,0.61,0.84,0.81,0.77,0,0.25,0.11,0.15,0.05
8637,3046350,ZhMIGqlnoz3g9vpzTcGaCQ,5,Vancouver,0.91,1,0.97,0.98,0.85,0.07,0,0.02,0.02,0.05
8638,3152099,ZhMIGqlnoz3g9vpzTcGaCQ,4,Vancouver,1,1,0.96,0.98,0.78,0,0,0.02,0.01,0.05
8639,3256414,ZhMIGqlnoz3g9vpzTcGaCQ,4,Vancouver,0.78,1,0.91,0.71,0.58,0.01,0,0.03,0.16,0.11
8640,2834681,ZhMIGqlnoz3g9vpzTcGaCQ,3,Vancouver,0.63,1,0.77,0.92,0.74,0.11,0,0.16,0.06,0.09
8641,2622221,ZhMIGqlnoz3g9vpzTcGaCQ,2,Vancouver,0.29,0.04,0.03,0.3,0.26,0.1,0.89,0.92,0.64,0.41
8642,3388878,ZhMIGqlnoz3g9vpzTcGaCQ,1,Vancouver,0.2,0.01,0.04,0.12,0.56,0.41,0.98,0.94,0.81,0.27
8643,3371408,LTUMWsD1uTIS-LRsmkNdBg,5,Vancouver,0.4,0.66,0.54,0.68,0.52,0.17,0.15,0.31,0.23,0.17
8644,2890372,LTUMWsD1uTIS-LRsmkNdBg,5,Vancouver,0.97,1,1,0.98,0.94,0.01,0,0,0.01,0.03
8645,3379719,LTUMWsD1uTIS-LRsmkNdBg,5,Vancouver,0.4,0.22,0.37,0.29,0.52,0.22,0.37,0.38,0.4,0.2
8646,3068951,LTUMWsD1uTIS-LRsmkNdBg,5,Vancouver,1,1,0.75,0.83,0.67,0,0,0.18,0.13,0.13
8647,2604108,LTUMWsD1uTIS-LRsmkNdBg,4,Vancouver,0.79,1,0.99,0.83,0.86,0.04,0,0,0.08,0.05
8648,2814189,LTUMWsD1uTIS-LRsmkNdBg,4,Vancouver,1,1,0.99,0.99,0.88,0,0,0.01,0.01,0.05
8649,2669055,LTUMWsD1uTIS-LRsmkNdBg,4,Vancouver,1,0.98,0.74,0.75,0.65,0,0,0.09,0.13,0.04
8650,2958792,LTUMWsD1uTIS-LRsmkNdBg,3,Vancouver,0,0.23,0.04,0.36,0.21,0.03,0.08,0.22,0.18,0.12
8651,3025648,LTUMWsD1uTIS-LRsmkNdBg,2,Vancouver,0.02,0.01,0.01,0.01,0.12,0.98,0.99,0.99,0.98,0.87
8652,3127279,LTUMWsD1uTIS-LRsmkNdBg,1,Vancouver,0,0,0,0.05,0.09,0.07,0.99,0.98,0.94,0.5
8653,3181338,5Va5JNwV5erxUv-O05_s4A,5,Vancouver,0.57,0.32,0.57,0.59,0.65,0.14,0.51,0.32,0.31,0.17
8654,3233648,5Va5JNwV5erxUv-O05_s4A,5,Vancouver,0.47,0.97,0.73,0.78,0.55,0.04,0.01,0.1,0.14,0.08
8655,3250430,5Va5JNwV5erxUv-O05_s4A,1,Vancouver,0.01,0.03,0.02,0.11,0.09,0.32,0.71,0.9,0.68,0.46
8656,3311547,5Va5JNwV5erxUv-O05_s4A,4,Vancouver,0.99,1,0.91,0.72,0.7,0,0,0.06,0.19,0.14
8657,3347622,5Va5JNwV5erxUv-O05_s4A,1,Vancouver,0.02,0.01,0.01,0.05,0.05,0.96,0.99,0.98,0.94,0.88
8658,3366133,5Va5JNwV5erxUv-O05_s4A,3,Vancouver,0.25,0.04,0.01,0.1,0.35,0.45,0.89,0.98,0.86,0.46
8659,3440809,5Va5JNwV5erxUv-O05_s4A,5,Vancouver,0.46,0.42,0.67,0.59,0.55,0.16,0.31,0.2,0.29,0.2
8660,3307081,NUFjm8EDoTw4lY3iVCsJMA,5,Vancouver,0.33,0.41,0.84,0.5,0.52,0.47,0.31,0.09,0.37,0.21
8661,3363884,NUFjm8EDoTw4lY3iVCsJMA,5,Vancouver,0.97,0.99,0.94,0.96,0.78,0.01,0.01,0.04,0.03,0.07
8662,3413079,NUFjm8EDoTw4lY3iVCsJMA,4,Vancouver,1,0.45,0.4,0.62,0.56,0,0.31,0.43,0.28,0.18
8663,3422785,NUFjm8EDoTw4lY3iVCsJMA,5,Vancouver,0.61,0.34,0.76,0.31,0.69,0.05,0.41,0.11,0.53,0.11
8664,3426239,NUFjm8EDoTw4lY3iVCsJMA,5,Vancouver,0.49,0.52,0.5,0.51,0.42,0.01,0.01,0.03,0.08,0.06
8665,3453336,NUFjm8EDoTw4lY3iVCsJMA,5,Vancouver,1,0.95,0.95,0.7,0.74,0,0.02,0.03,0.2,0.09
8666,3361532,RlyIioJL6TB1c_clQ0yIyg,4,Vancouver,1,0.98,1,0.95,0.88,0,0.01,0,0.02,0.03
8667,2996095,RlyIioJL6TB1c_clQ0yIyg,4,Vancouver,0.06,0.02,0.03,0.04,0.19,0.79,0.96,0.96,0.93,0.71
8668,2937463,RlyIioJL6TB1c_clQ0yIyg,4,Vancouver,0.5,0.35,0.7,0.43,0.35,0.03,0.3,0.07,0.39,0.31
8669,2875806,RlyIioJL6TB1c_clQ0yIyg,5,Vancouver,0.92,0.78,0.8,0.81,0.64,0,0.13,0.14,0.16,0.17
8670,3020396,RlyIioJL6TB1c_clQ0yIyg,5,Vancouver,1,0.99,1,0.99,0.92,0,0,0,0,0.03
8671,3276590,RlyIioJL6TB1c_clQ0yIyg,5,Vancouver,0.99,0.06,0.36,0.25,0.56,0,0.85,0.6,0.66,0.32
8672,2792536,RlyIioJL6TB1c_clQ0yIyg,3,Vancouver,0.71,1,0.31,0.99,0.48,0.05,0,0.57,0.01,0.28
8673,3427030,RlyIioJL6TB1c_clQ0yIyg,1,Vancouver,0,0,0,0.01,0.01,0.81,0.99,0.99,0.99,0.96
8674,3321712,RlyIioJL6TB1c_clQ0yIyg,2,Vancouver,0.33,0,0.73,0.01,0.01,0.55,0.98,0.24,0.98,0.85
8675,2960888,l2f2PU8Rtr5TPtzwaGQ_sA,5,Vancouver,0.97,0.73,1,0.84,0.94,0.02,0.2,0,0.11,0.03
8676,2656055,l2f2PU8Rtr5TPtzwaGQ_sA,5,Vancouver,0.86,0.99,0.83,0.81,0.64,0.1,0.01,0.1,0.13,0.08
8677,2713673,l2f2PU8Rtr5TPtzwaGQ_sA,5,Vancouver,1,1,0.47,0.46,0.44,0,0,0.13,0.25,0.12
8678,2970962,l2f2PU8Rtr5TPtzwaGQ_sA,5,Vancouver,1,0.98,0.07,0.92,0.94,0,0.01,0.82,0.07,0.03
8679,2813260,l2f2PU8Rtr5TPtzwaGQ_sA,4,Vancouver,0.5,0.74,0.71,0.8,0.91,0.48,0.22,0.26,0.18,0.05
8680,3160694,l2f2PU8Rtr5TPtzwaGQ_sA,4,Vancouver,0.91,0.99,0.99,0.97,0.96,0.06,0.01,0.01,0.02,0.02
8681,2675089,l2f2PU8Rtr5TPtzwaGQ_sA,4,Vancouver,0.73,0.01,0,0.06,1,0.03,0,0.01,0.26,0
8682,2915107,l2f2PU8Rtr5TPtzwaGQ_sA,3,Vancouver,0.01,0.02,0.02,0.44,0.58,0.98,0.97,0.98,0.55,0.17
8683,2904799,l2f2PU8Rtr5TPtzwaGQ_sA,2,Vancouver,0.8,0.15,0.37,0.37,0.68,0.03,0.7,0.51,0.51,0.2
8684,2908111,l2f2PU8Rtr5TPtzwaGQ_sA,1,Vancouver,0.17,0.17,0.28,0.28,0.21,0.47,0.72,0.52,0.59,0.36
8685,2833579,B87x54CC_nfQxaM137twug,5,Vancouver,0,0.05,0.06,0.29,0.15,0.02,0.69,0.75,0.56,0.27
8686,2972510,B87x54CC_nfQxaM137twug,5,Vancouver,0.91,0.98,0.99,0.86,0.92,0.04,0.02,0.01,0.13,0.06
